#,company,domain,hq_country,niche,employees_est,size_band,tag,affordability,why_f1,already_in_earlier_list,source_batch
207,Sabrent,sabrent.com,USA,Consumer & Prosumer SSD/Storage Accessories,~150,100-250,sentiment,Private; scale credible for sentiment tier,Fast-growing consumer/prosumer SSD and storage-accessory brand with strong PC-enthusiast community equity; F1's gaming-adjacent fanbase is a direct fit.,,W11
208,SANBlaze Technology Inc,sanblaze.com,USA,Storage Test & Validation Equipment,~50,100-250,sentiment,Private; scale credible for sentiment tier,Storage test/validation equipment maker ensuring enterprise SSDs perform under stress — a reliability-testing story that fits F1 directly.,,W11
209,Scale Computing Inc,scalecomputing.com,USA,Edge Hyperconverged Infrastructure,~200,100-250,sentiment,Private; company cites thousands of retail/edge deployments supporting sustained enterprise-scale spend,"Edge HCI vendor built for distributed, latency-sensitive deployments; F1's trackside edge-compute needs are a direct product fit.",yes,T11
210,Semarchy,semarchy.com,France,Master Data Management & Data Intelligence,~150,100-250,sentiment,Private; scale credible for sentiment tier,European MDM vendor expanding internationally; F1's global calendar fits its cross-border enterprise growth ambitions.,,W11
211,Signiant Inc,signiant.com,Canada,High-Speed File Transfer for Media,~150,100-250,sentiment,Private; scale credible for sentiment tier,High-speed large-file transfer technology built for media workflows — a direct fit for F1's global broadcast footprint.,,W11
212,Silicon Power Computer & Communications Inc,silicon-power.com,Taiwan,Memory & Storage Devices,~500,250-1k,sentiment,"Private; reported multi-hundred-million-dollar revenue, credible adjacent/sentiment scale",Established global memory/SSD brand competing with Kingston/ADATA; F1 sponsorship would be a differentiated move versus rivals already in this program.,,V11
213,Softchoice Corporation,softchoice.com,Canada,IT/Storage Solutions Integration,"~1,800",1k-5k,sentiment,Private-equity backed (Birch Hill); publicly reported revenue near $1B,Canadian IT/storage solutions integrator scaling across North America; motorsport sponsorship would build brand recognition beyond its home market.,yes,T11
214,SoftIron Ltd,softiron.com,United Kingdom,Software-Defined Storage Appliances,~200,100-250,sentiment,"Private, VC-backed; scale credible for sentiment tier",Vertically integrated software-defined storage (Ceph) appliance maker; F1 would be a distinctive brand move for a growth-stage sovereign-tech storage vendor.,,V11
215,Spectra Logic Corporation,spectralogic.com,USA,Tape & Archive Storage Systems,~400,250-1k,sentiment,Private; four-decade-profitable enterprise/government tape-archive leader with declared multi-hundred-petabyte deployments,Long-standing data-archive specialist seeking brand refresh; F1's decades of historical race-data archives are a natural product story.,,T11
216,StorageDNA Inc,storagedna.com,USA,LTO Archive & Media Asset Management,~50,100-250,sentiment,Private; scale credible for sentiment tier,LTO-based archive and media-asset-management software for broadcast archives — F1's decades of race footage is a direct use case.,,W11
217,Storj Labs Inc,storj.io,USA,Decentralized Cloud Object Storage,~100,100-250,sentiment,"Private; funding via VC and token sale, credible early-scale sentiment tier",Decentralized cloud-storage network positioning itself as a low-cost hyperscaler alternative; F1 audience reach fits its push for enterprise credibility.,,V11
218,StorMagic Ltd,stormagic.com,United Kingdom,Edge Storage & Backup Software,~80,100-250,sentiment,"Private, VC-backed; scale credible for sentiment tier",Edge-storage software for remote/branch sites parallels F1's distributed trackside-to-factory data architecture.,yes,W11
219,StorPool Storage AD,storpool.com,Bulgaria,Software-Defined Primary Block Storage,~120,100-250,sentiment,Private; deployed at cloud/service-provider scale across Europe with published performance benchmarks vs. major incumbents,European primary-storage software vendor seeking global visibility; F1's European race calendar is a natural home-market platform.,yes,T11
220,Studio Network Solutions Inc,studionetworksolutions.com,USA,Shared Storage for Creative Teams,~50,100-250,sentiment,Private; scale credible for sentiment tier,Shared-storage vendor for creative/media production teams seeking a bolder brand move into new markets.,,W11
221,Superna Inc,superna.io,Canada,Ransomware Resilience for Unstructured Data,~100,100-250,sentiment,Private; scale credible for sentiment tier,Real-time ransomware detection for enterprise storage estates — a security-under-attack story that fits F1's data-protection narrative.,,W11
222,Swissbit AG,swissbit.com,Switzerland,Industrial Flash Memory & Security,~450,250-1k,sentiment,"Privately held; decades-profitable Swiss industrial-memory/security specialist serving automotive and embedded markets, near the $200M revenue gate",Swiss industrial-grade flash/security memory maker with automotive-embedded ties; F1's Swiss-engineering-precision narrative is a natural fit.,yes,T11
223,Symply Pty Ltd,symply.com,Australia,Media & Entertainment Storage Systems,~80,100-250,sentiment,Private; scale credible for sentiment tier,Purpose-built storage systems for film/broadcast post-production; global media-storage brand expanding into new markets.,,W11
224,Tamr Inc,tamr.com,USA,AI-Powered Data Mastering,~150,100-250,sentiment,"Private, VC-backed; scale credible for sentiment tier",ML-driven data-mastering platform for enterprises drowning in fragmented data — a precision-at-scale story.,,W11
225,Thru Inc,thruinc.com,USA,Enterprise File Transfer & Collaboration,~50,100-250,sentiment,Private; scale credible for sentiment tier,Enterprise MFT/collaboration vendor with long-standing regulated-industry customers seeking a bolder brand platform.,,W11
226,Tiger Technology,tiger-technology.com,Bulgaria,Media Storage Workflow Software,~100,100-250,sentiment,Private; scale credible for sentiment tier,Media storage-workflow software bridging on-prem and cloud storage for broadcast/production teams — a direct fit for F1's media operations.,,W11
227,Trace3 LLC,trace3.com,USA,IT/Storage Solutions & Innovation Consulting,"~1,500",1k-5k,sentiment,Private (TPG-backed); publicly reported revenue in the $1B+ range,Fast-growing IT/storage solutions integrator with venture-style innovation positioning; F1 fits its forward-looking tech brand.,,T11
228,Trenton Systems Inc,trentonsystems.com,USA,Rugged Computing & Storage Systems,~150,100-250,sentiment,Private; scale credible for sentiment tier,Rugged computing/storage systems built for extreme-environment deployments — a direct parallel to trackside compute hardware.,,W11
229,Union Memory (Hefei) Technology Co Ltd,unionmemory.com,China,NAND Flash Modules & SSD,"~1,000",250-1k,sentiment,Private; scale credible for sentiment tier,Fast-growing Chinese NAND module/SSD maker expanding overseas; F1 sponsorship would support global brand credibility outside China.,,W11
230,V-Color Technology Inc,v-color.net,Taiwan,Gaming & Industrial Memory,~50,100-250,sentiment,Private; scale credible for sentiment tier,Performance and industrial memory-module maker seeking international brand elevation beyond its APAC base.,,W11
231,Vicon Industries Inc,vicon-security.com,USA,Video Surveillance & Storage Systems,~100,100-250,sentiment,"Public (NYSE American: VII); small-cap public company, backfilled sentiment given niche fit",Long-established public video-surveillance/storage vendor seeking a differentiated brand move against larger rivals.,,W11
232,Vinchin Backup & Recovery,vinchin.com,China,Virtualization Backup Software,~150,100-250,sentiment,Private; scale credible for sentiment tier,China-based virtualization-backup vendor expanding internationally; F1 would support global brand credibility outside China.,,W11
233,Virtium LLC,virtium.com,USA,Industrial & Rugged SSDs,~150,100-250,sentiment,Private; scale credible for sentiment tier,Industrial/rugged SSD and memory maker serving embedded and harsh-environment customers; motorsport's rugged-data-logging use case is a direct product story.,,V11
234,Xinnor SASU,xinnor.io,Estonia,Software-Defined RAID Engine,~30,100-250,sentiment,"Private, VC-backed; scale credible for sentiment tier",High-performance software RAID engine for NVMe storage; deep-tech European challenger seeking global visibility.,,W11
235,Zaloni Inc,zaloni.com,USA,Data Catalog & Governance,~100,100-250,sentiment,Private; scale credible for sentiment tier,Data-catalog and governance vendor for regulated enterprise data lakes; niche category leader with room for brand investment.,,W11
236,Zmanda Inc,zmanda.com,USA,Open-Source Enterprise Backup,~80,100-250,sentiment,Private; scale credible for sentiment tier,Open-source-rooted backup platform seeking brand elevation versus larger proprietary rivals.,,W11
237,Zones LLC,zones.com,USA,IT/Storage Solutions Provider,"~1,800",1k-5k,sentiment,"Privately held; publicly reported revenue in the $1.5B+ range, decades-long federal/enterprise IT contracts",Established IT-solutions provider with deep federal/enterprise storage contracts seeking a differentiated brand platform.,,T11
