#,company,domain,hq_country,niche,employees_est,size_band,tag,affordability,why_f1,source_batch
180,Vanderlande Industries B.V.,vanderlande.com,Netherlands,Warehouse & airport robotics integration (parent: Toyota Industries),8000,5k-10k,core,"Wholly owned subsidiary of Toyota Industries Corporation (parent revenue >USD 25B, listed, highly profitable)","Global leader in logistics/baggage-handling robotics automation, backed by Toyota's balance sheet and motorsport-adjacent brand heritage (WEC/WRC).",S7a
181,"Vecna Robotics, Inc.",vecnarobotics.com,United States,Autonomous forklifts & material-handling AMRs,300,250-1k,core,"Total funding >USD 200M (incl. 2022 USD 65M round); backers incl. Prime Movers Lab, G2 Venture Partners",US autonomous-forklift and AMR fleet operator serving major manufacturers/3PLs; F1's supply-chain/logistics sponsor ecosystem is a direct channel.,S7a
182,VEGA Grieshaber KG,vega.com,Germany,Level & pressure sensors,2100,1k-5k,core,"Revenue ~EUR 400M (est., private/family-owned)",Precision level/pressure sensor maker; strong engineering-brand story suited to F1's technical-partner positioning.,S7b_v2
183,Veralto Corporation (Videojet),veralto.com,USA,"Industrial marking, coding & inspection systems",16000,10k+,core,"Revenue ~$5.0B, public (NYSE: VLTO), 2023 Danaher spinoff","Product-quality and traceability systems (Videojet marking, X-Rite/Esko inspection) embedded directly in automated production lines; quality-assurance-under-pressure story fits F1.",S7b_v2
184,WAGO Kontakttechnik GmbH,wago.com,Germany,"Industrial connectivity, I/O, automation controllers",9000,5k-10k,core,"Revenue ~EUR 1.1B (est., private/foundation-owned)",Connectivity and automation-controller specialist; well-funded family business seeking premium global brand exposure.,S7b_v2
185,Wandelbots GmbH,wandelbots.com,Germany,No-code robot programming platform (industrial robots),300,250-1k,core,"Total funding ~USD 128M (incl. 2024 round); valuation reported >USD 1B (unicorn status per 2024-25 reporting), backed by CommerzVentures, Next47","Software layer making any industrial robot arm easy to program, cutting integration cost across the whole robot-OEM ecosystem; German engineering-software unicorn with global manufacturer reach.",S7a
186,Weidmüller Interface GmbH,weidmueller.com,Germany,Industrial connectivity & automation electronics,6000,5k-10k,core,"Revenue ~EUR 1.1B (est., private/foundation-owned)",Connectivity specialist for machine builders; precision-engineering identity aligns with F1's technical-partner positioning.,S7b_v2
187,Würth Group,wurth.com,Germany,"Fasteners, assembly & installation materials",85000,10k+,core,"Private, family-owned; estimated group revenue ~EUR 20B",World's largest fastener and assembly-material distributor/manufacturer with massive private-company scale; global reach easily clears sponsorship affordability gates.,W05
188,"Xpeng Robotics (IRON, XPeng Inc.)",xpeng.com,China,Humanoid robots (parent: XPeng Inc.),500,250-1k,core,"Parent XPeng Inc. revenue ~RMB 40B+ (~USD 5.5B, 2024), NYSE/HKEX-listed EV maker funding its humanoid (IRON) division",EV maker XPeng's humanoid-robotics spin-out (IRON) backed by a public automaker's balance sheet; motorsport-adjacent EV-performance story plus China market growth align with F1's expansion strategy.,S7a
189,Yamaha Robotics (Yamaha Motor Co.),global.yamaha-motor.com,Japan,"Industrial robot OEM (SCARA/linear, parent: Yamaha Motor)",2000,1k-5k,core,"Parent Yamaha Motor Co. revenue ~JPY 2.2T (~USD 15B, FY2024), listed, profitable","Robotics division of a globally recognized motorsport-adjacent brand (motorcycles, marine, MotoGP engines); natural crossover appeal for an F1 sponsorship pitch.",S7a
190,"YG-1 Co., Ltd.",yg1.co.kr,South Korea,"Cutting tools (drills, end mills, taps)",2500,1k-5k,core,Public (KRX-listed); estimated revenue in the $350-500M range from global cutting-tool exports,Korean cutting-tool exporter with global manufacturing footprint; F1's growing Asian audience supports a strategic Korean-market entry point.,W05
191,Yokogawa Electric Corporation,yokogawa.com,Japan,"DCS, process instrumentation, SCADA",18000,10k+,core,"Revenue ~$3.8B, public (TSE: 6841)",Global DCS/process-instrumentation leader; precision-measurement engineering aligns with F1's data-driven performance story.,S7b_v2
192,"Zhejiang Supcon Technology Co., Ltd. (Supcon Group)",supcon.com,China,DCS & industrial software,9000,5k-10k,core,"Revenue ~$1.1-1.3B (est.), public (STAR Market: 688777)",China's largest domestic DCS vendor; F1's growing China footprint is a strategic fit for continued market expansion.,S7b_v2
193,Zimmer Group,zimmer-group.com,Germany,Robot grippers & handling technology,1100,1k-5k,core,"Revenue ~EUR 260M (~USD 280M, 2023), private family-owned German gripper/damping-technology specialist",Precision gripping and shock-absorption technology feeding automotive and robotics lines worldwide; F1 gives an ingredient-component brand consumer-level visibility.,S7a
194,"Analog Devices, Inc.",analog.com,USA,Precision sensing & motor-control ICs for industrial,26000,10k+,adjacent,"Revenue ~$9.4B, public (NASDAQ: ADI); Industrial is largest revenue segment","Precision-sensing and signal-chain semiconductor leader for industrial automation; 'precision at the edge' pitch mirrors F1 sensor telemetry, component-supplier tier.",S7b_v2
195,"C3.ai, Inc.",c3.ai,USA,Enterprise/industrial AI software,850,250-1k,adjacent,"Revenue ~$310M, public (NYSE: AI)",Enterprise AI platform with significant industrial/manufacturing deployments; AI-performance narrative fits F1 even though the product is broader than shop-floor automation.,S7b_v2
196,"Gray, Inc.",gray.com,United States,Industrial automation & robotics integration (within a diversified industrial-construction group),3000,1k-5k,adjacent,"Private; group revenue >USD 2B, deep manufacturing-client relationships",Large US industrial-construction and automation-integration group whose plant-automation arm serves global manufacturers; scale supports a substantial sponsorship even though automation is one division within a broader industrial-services business.,U07
197,Infineon Technologies AG (Industrial Power Control),infineon.com,Germany,Motor-control & power semiconductors for drives/automation,58000,10k+,adjacent,"Revenue ~EUR 15B, public (FSE: IFX)","Power-semiconductor leader whose chips run inside most industrial drives and servo controllers; power-efficiency story aligns with F1 hybrid-power messaging, though it sits one level removed as a component supplier.",S7b_v2
198,Interroll Holding AG,interroll.com,Switzerland,Conveyor & material-handling automation components,2500,1k-5k,adjacent,"Revenue ~CHF 700M (est.), public (SIX: INRN)",Modular conveyor-automation components used across warehouse/plant automation; adjacent to core control/vision layer but scale and global reach fit F1 sponsorship capacity.,S7b_v2
199,Kinaxis Inc.,kinaxis.com,Canada,Supply chain & manufacturing planning software,2000,1k-5k,adjacent,"Revenue ~$450M, public (TSX: KXS)","Real-time supply-chain planning platform used by manufacturers; concurrent-planning pitch echoes F1 pit-wall decision-making, though adjacent to core plant-floor automation.",S7b_v2
200,"Littelfuse, Inc.",littelfuse.com,USA,Circuit protection for industrial control systems,17000,10k+,adjacent,"Revenue ~$2.1B, public (NASDAQ: LFUS)",Circuit-protection components used throughout automation panels; safety-critical reliability story is a fit even though it's a component-tier supplier.,S7b_v2
201,"Molex, LLC",molex.com,USA,Industrial connectors & interconnect systems,40000,10k+,adjacent,"Revenue ~$4B+ (est., private, part of Koch Industries)",Global connector maker supplying automation-panel wiring alongside WAGO/Phoenix Contact peers; reliable-connection engineering theme fits F1.,S7b_v2
202,NSK Ltd.,nsk.com,Japan,Precision bearings & motion/positioning technology,29000,10k+,adjacent,"Revenue ~$5.9B, public (TSE: 6471)","Precision bearing and linear-motion technology supplier; core product is a mechanical component adjacent to full automation systems, but directly enables servo/actuator precision F1 cares about.",S7b_v2
203,NXP Semiconductors N.V.,nxp.com,Netherlands,Motor-control & industrial/IoT semiconductors,34000,10k+,adjacent,"Revenue ~$12.6B, public (NASDAQ: NXPI)","Semiconductor supplier for industrial motor control and edge processing; sits at the component layer beneath automation OEMs, adjacent fit.",S7b_v2
204,Sony Semiconductor Solutions Corporation,sony-semicon.com,Japan,Industrial image sensors for machine vision (component supplier),20000,10k+,adjacent,"Division of Sony Group (parent revenue ~$80B, public)","World-leading image-sensor supplier powering most machine-vision cameras; component-level fit rather than end-equipment vendor, but deep pockets and imaging-performance story suit F1.",S7b_v2
205,STMicroelectronics N.V.,st.com,Switzerland,Industrial MEMS sensors & motor-control ICs,50000,10k+,adjacent,"Revenue ~$13.3B, public (Euronext Paris/NYSE: STM)","MEMS-sensor and motor-driver chip supplier embedded across the automation stack; component-tier fit, strong balance sheet for a major sponsorship.",S7b_v2
206,Augury Inc.,augury.com,USA,Industrial AI / machine health monitoring,500,250-1k,growth-projected,"~$290M raised, ~$1B+ valuation (unicorn, 2022) - meets growth gate",AI-driven predictive-maintenance leader; 'machine health' story maps directly onto F1 car reliability and sensor-driven diagnostics.,S7b_v2
207,Celonis SE,celonis.com,Germany,Process mining / industrial process intelligence software,3000,1k-5k,growth-projected,"~$1B+ raised, ~$13B valuation (2022) - meets growth gate handily",Process-mining leader that optimizes manufacturing and order-to-cash flows; 'marginal gains through data' is a near-verbatim F1 strategy parallel.,S7b_v2
208,"Gecko Robotics, Inc.",geckorobotics.com,USA,Industrial AI inspection robots (infrastructure/asset integrity),400,250-1k,growth-projected,"~$225M+ raised, $1.25B valuation (Series D, Oct 2024) - meets growth gate",AI-and-robotics industrial inspection unicorn; safety-critical asset-integrity story fits F1's zero-failure engineering culture.,S7b_v2
209,"Tulip Interfaces, Inc.",tulip.co,USA,Frontline/MES no-code manufacturing software,350,250-1k,growth-projected,"~$300M+ raised, ~$1.1B valuation (unicorn, 2021) - meets growth gate",VC-backed unicorn MES platform; F1 sponsorship is a classic brand-credibility play for a growth-stage enterprise software company.,S7b_v2
210,"Acieta, LLC",acieta.com,United States,Robotic systems integration,300,250-1k,sentiment,"Majority investment from Yaskawa America Inc., giving access to a large parent balance sheet","One of North America's largest robotic-integration networks, backed by a major robot-OEM investor; F1 offers a US-market brand-building platform.",U07
211,"Applied Manufacturing Technologies, Inc.",appliedmfg.com,United States,Robotic systems integration,200,100-250,sentiment,"Private, long-established automotive-robotics integrator",Established US robotic-cell integrator serving automotive and general manufacturing; F1's American growth market fits a targeted regional activation.,U07
212,"Axiomtek Co., Ltd.",axiomtek.com,Taiwan,Industrial PCs & embedded systems,700,250-1k,sentiment,Public (TWSE-listed); estimated revenue in the $120-200M range from global industrial-computing sales,Publicly listed industrial-computing maker supplying automation and machine-vision OEMs; F1 offers brand differentiation versus larger listed peers.,W05
213,Balyo S.A.,balyo.com,France,Autonomous forklift & AGV robotic technology,150,100-250,sentiment,"Public (Euronext Paris: BALYO); small-cap revenue below core gate, but licensing partnerships with major forklift OEMs signal commercial capacity",French autonomous-forklift robotics pioneer with OEM licensing deals; F1's French GP and European fanbase are a natural home-market tie-in.,U07
214,Bernstein AG,bernstein.eu,Germany,Industrial safety switches & enclosures,700,250-1k,sentiment,"Private, estimated revenue in the $100-180M range from global safety-component sales",Established German safety-switch and enclosure maker seeking international differentiation versus larger listed safety peers.,W05
215,"BIG Daishowa Seiki Co., Ltd.",big-daishowa.co.jp,Japan,Tool holders & precision workholding systems,800,250-1k,sentiment,"Private, estimated revenue in the $120-200M range from global tool-holder sales",Precision tool-holder and workholding maker used across CNC machining lines worldwide; niche ingredient-brand visibility opportunity for F1 sponsorship.,W05
216,Bijur Delimon International,bijurdelimon.com,United States,Centralized lubrication systems,600,250-1k,sentiment,"Private, estimated revenue in the $80-150M range from global lubrication-systems sales",Global centralized-lubrication systems maker serving machine-tool and heavy-industry customers; niche reliability-engineering brand seeking international visibility.,W05
217,Bishop-Wisecarver Corporation,bwc.com,United States,Linear motion guide systems for automation,150,100-250,sentiment,"Private, estimated revenue in the $20-40M range from linear-guide component sales",Niche US linear-motion component maker supplying robotics and packaging-automation OEMs; F1 offers disproportionate brand lift for its size.,W05
218,Chromasens GmbH,chromasens.de,Germany,Line-scan machine vision cameras,150,100-250,sentiment,"Private, established German line-scan vision camera specialist",Precision line-scan imaging maker serving quality-inspection lines worldwide; F1 offers a global stage for a niche German engineering brand.,U07
219,"CIMTEC Automation, Inc.",cimtecautomation.com,United States,Industrial robotics systems integration,200,100-250,sentiment,Private US robotic-systems integrator,Fast-growing robotic-integration shop serving general industrial and automotive clients; F1 gives disproportionate brand lift for its size.,U07
220,"Concept Systems, Inc.",conceptsystemsinc.com,United States,Automation & robotic systems integration,250,250-1k,sentiment,"Private, established US industrial-automation integrator",Regional automation-integration leader seeking brand differentiation against larger national integrators; F1 offers outsized profile for its scale.,U07
221,Contrinex AG,contrinex.com,Switzerland,Industrial proximity & photoelectric sensors,350,250-1k,sentiment,"Private, estimated revenue in the $50-100M range from global sensor exports","Swiss precision-sensor specialist competing against larger listed peers (SICK, Balluff); F1 offers international visibility for a focused niche brand.",W05
222,Convergix Automation Solutions,convergix.com,Canada,Automation & robotic systems integration,1200,1k-5k,sentiment,PE-backed (Crestview Partners); rapid roll-up across multiple regional integrators,PE-backed automation-integration platform consolidating regional players at scale; F1 exposure supports its enterprise brand-credibility and growth story.,U07
223,di-soric GmbH & Co. KG,di-soric.com,Germany,Optical & inductive sensors for automation,400,250-1k,sentiment,"Private, estimated revenue in the $60-100M range from industrial sensor sales",German Mittelstand optical-sensor maker seeking international brand differentiation versus larger listed sensor peers.,W05
224,Emuge-Franken (Emuge-Werk Richard Glimpel),emuge-franken.com,Germany,"Precision tooling (taps, thread mills, clamping)",2800,1k-5k,sentiment,"Private, family-owned; estimated revenue in the $300-500M range from global tooling exports",German precision-threading and tooling specialist supplying automotive and aerospace supply chains; niche ingredient-tooling brand seeking global visibility.,W05
225,Euchner GmbH + Co. KG,euchner.com,Germany,Safety switches & access control for machinery,900,250-1k,sentiment,"Private, estimated revenue in the $150-220M range from global safety-switch sales",German safety-switch specialist protecting robot and machine-tool cells globally; niche ingredient-safety brand seeking international visibility.,W05
226,Exor International S.p.A.,exorint.com,Italy,Industrial HMI & embedded computing,300,250-1k,sentiment,"Private, estimated revenue in the $60-100M range from global HMI/embedded hardware sales",Italian HMI and embedded-computing specialist; motorsport-nation heritage plus a control-room-precision story fits F1's Italian fanbase.,W05
227,FlexQube AB,flexqube.com,Sweden,Modular material-handling carts & automation-ready trolleys,100,100-250,sentiment,Public (Nasdaq First North: FLEXQ); small-cap revenue below core gate but scaling global material-handling deployments,Modular material-handling cart maker used across automotive and logistics plants; Nordic-engineering scale-up story fits F1's growth-brand positioning.,W05
228,Fortress Interlocks Ltd,fortressinterlocks.com,United Kingdom,Machine safety interlocks & access control,150,100-250,sentiment,"Private, estimated revenue in the $30-60M range from global safety-interlock sales",UK machine-safety interlock specialist protecting robot cells and hazardous machinery; direct geographic fit alongside UK-based F1 teams.,W05
229,GMN Paul Müller Industrie GmbH & Co. KG,gmn.de,Germany,Precision bearings & high-speed spindles,1300,1k-5k,sentiment,"Private, family-owned; estimated revenue in the $200-300M range from global precision-bearing and spindle sales",Precision high-speed spindle and bearing maker used in machine tools and motorsport-adjacent manufacturing equipment; direct high-RPM engineering fit for F1.,W05
230,Groeneveld-BEKA Group,groeneveld-beka.com,Netherlands,Centralized lubrication & fluid-monitoring systems,700,250-1k,sentiment,Private equity-backed; estimated group revenue in the $150-250M range from global lubrication-systems sales,European centralized-lubrication and fluid-condition-monitoring specialist serving heavy-industry and transport OEMs; PE ownership supports a brand-building sponsorship bet.,W05
231,"Hytrol Conveyor Co., Inc.",hytrol.com,United States,Conveyor systems for material handling,1000,250-1k,sentiment,"Private, estimated revenue in the $250-400M range from North American conveyor manufacturing",Long-established US conveyor manufacturer serving distribution and manufacturing clients; F1's growing American fanbase is a natural audience.,W05
232,"iBase-t, Inc.",ibaset.com,United States,MES software for aerospace & defense manufacturing,250,250-1k,sentiment,"Private, PE-backed; long-established enterprise MES vendor serving major aerospace primes",Mission-critical manufacturing-execution software trusted by aerospace/defense primes; reliability-under-scrutiny pitch aligns with F1's zero-failure culture.,U07
233,IDS Imaging Development Systems GmbH,ids-imaging.com,Germany,Industrial & embedded vision cameras,350,250-1k,sentiment,Private; long-established camera line with broad global OEM distribution,Established German embedded-vision camera maker seeking international brand differentiation versus larger listed peers.,U07
234,IEI Integration Corp.,ieiworld.com,Taiwan,Industrial motherboards & embedded computers,600,250-1k,sentiment,Public (TWSE-listed); estimated revenue in the $100-180M range from industrial-computing hardware sales,Taiwanese embedded-computing maker supplying automation and kiosk OEMs worldwide; niche ingredient-hardware brand seeking global visibility.,W05
235,"Maple Systems, Inc.",maplesystems.com,United States,Industrial HMI panels & remote monitoring,80,100-250,sentiment,"Private, estimated revenue in the $15-30M range from industrial HMI hardware sales",Small US HMI-panel maker serving OEM machine builders; F1 offers outsized visibility for a niche automation-hardware brand.,W05
236,mk Technology Group,mk-group.com,Germany,Modular conveyor systems for factory automation (gate systems),900,250-1k,sentiment,"Private, family-owned; estimated revenue in the $150-250M range from global conveyor-component exports",German Mittelstand conveyor-automation specialist supplying gate/robot-cell integrators worldwide; F1 gives outsized visibility versus larger listed peers.,W05
237,MVTec Software GmbH,mvtec.com,Germany,"Machine vision software (HALCON, MERLIC)",300,250-1k,sentiment,"Private; HALCON is an industry-standard vision library embedded across most major machine-builder software stacks, signaling durable revenue capacity",The software layer underneath a large share of the world's machine-vision installations; F1 gives an invisible-but-essential brand rare visibility.,U07
238,Neousys Technology Inc.,neousys-tech.com,Taiwan,Rugged industrial & edge computers,200,100-250,sentiment,"Private, estimated revenue in the $30-60M range from rugged edge-computing sales",Niche rugged edge-computing maker serving robotics and machine-vision integrators; F1's trackside rugged-electronics environment is a direct product parallel.,W05
239,"Nook Industries, Inc.",nookindustries.com,United States,Linear actuators & motion components,100,100-250,sentiment,"Private, estimated revenue in the $20-40M range from precision linear-motion manufacturing",Small US precision linear-actuator maker serving industrial and robotics OEMs; niche ingredient-brand visibility play.,W05
240,Novotechnik Messwertaufnehmer OHG,novotechnik.com,Germany,Position sensors (potentiometric & magnetic),300,250-1k,sentiment,"Private, estimated revenue in the $40-80M range from precision position-sensor sales",Niche position-sensor maker supplying automation and mobile-machinery OEMs; F1 offers outsized visibility for a small precision-engineering brand.,W05
241,Perma-tec GmbH & Co. KG,perma-tec.com,Germany,Automatic single-point lubrication systems,200,100-250,sentiment,"Private, estimated revenue in the $30-60M range from global lubricator sales",Niche automatic-lubrication device maker serving industrial maintenance markets worldwide; F1's reliability-under-load narrative fits its zero-failure product positioning.,W05
242,Photoneo s.r.o.,photoneo.com,Slovakia,3D vision sensors for robotic bin-picking,180,100-250,sentiment,"Private; disclosed funding well under the USD 150M gate, but deployed with major robot OEMs (KUKA, ABB, FANUC) signaling commercial capacity",Central-European 3D-vision pioneer embedded in leading robot-arm integrations; F1's engineering-precision narrative fits its bin-picking accuracy story.,U07
243,PMI Group Corporation,pmi-group.com.tw,Taiwan,Ball screws & linear guideways for motion control,1500,1k-5k,sentiment,Public (TWSE-listed); estimated revenue in the $150-250M range from precision motion-component exports,Taiwanese precision ball-screw and linear-guideway maker competing globally against HIWIN/THK; F1 would support Western brand recognition.,W05
244,POSITAL FRABA Group,posital.com,Germany,Industrial encoders & inclinometers,300,250-1k,sentiment,"Private, estimated revenue in the $40-80M range from global encoder sales",Niche encoder and inclinometer specialist serving robotics and mobile-automation OEMs; F1's rotational-precision story is a direct fit for encoder technology.,W05
245,ReeR S.p.A.,reer.it,Italy,Safety light curtains & optoelectronic sensors,150,100-250,sentiment,"Private, estimated revenue in the $30-60M range from global safety-sensor exports",Italian machine-safety light-curtain specialist; motorsport-nation heritage (Italy) plus a niche safety-engineering story fits F1's precision-under-pressure culture.,W05
246,RÖHM GmbH,roehm.biz,Germany,Clamping technology & workholding systems,900,250-1k,sentiment,"Private, estimated revenue in the $150-220M range from global clamping-technology sales",Precision chuck and clamping-technology specialist supplying machine-tool builders worldwide; direct workholding-precision fit for F1's manufacturing story.,W05
247,"Savant Automation, Inc.",agvsystems.com,United States,Automated guided vehicle (AGV) systems,100,100-250,sentiment,Private; long-established (40+ year) US AGV systems maker,One of the longest-running US AGV manufacturers modernizing its brand as the market matures; receptive to high-visibility sponsorship.,U07
248,Schnaithmann Maschinenbau GmbH,schnaithmann.de,Germany,Modular automation & assembly systems,350,250-1k,sentiment,"Private, estimated revenue in the $60-100M range from modular automation-system sales",German modular assembly-automation builder serving machine builders and OEM integrators; niche Mittelstand brand seeking international visibility.,W05
249,Span Tech LLC,spantech.com,United States,Modular conveyor systems,300,250-1k,sentiment,"Private, estimated revenue in the $50-100M range from modular conveyor manufacturing",Niche US modular-conveyor manufacturer seeking brand differentiation versus larger material-handling peers; F1 offers outsized visibility for its size.,W05
250,SVS-Vistek GmbH,svs-vistek.com,Germany,Industrial machine vision cameras,150,100-250,sentiment,Private German industrial-camera maker,Established Mittelstand vision-camera brand seeking international differentiation versus larger listed vision peers.,U07
251,"Weintek Labs, Inc.",weintek.com,Taiwan,Industrial HMI touch panels,600,250-1k,sentiment,"Private, estimated revenue in the $100-180M range from global HMI hardware exports",Fast-growing Taiwanese HMI-panel maker exporting to machine builders worldwide; F1 supports a Western brand-credibility push.,W05
252,Wenglor sensoric GmbH,wenglor.com,Germany,Industrial sensors & vision systems,1000,250-1k,sentiment,"Private, estimated revenue in the $150-200M range from global sensor sales",German sensor and machine-vision maker competing against larger listed peers; F1 gives brand elevation for a focused Mittelstand player.,W05
253,Zivid AS,zivid.com,Norway,3D color machine vision cameras for robotics,100,100-250,sentiment,"Private, modest disclosed funding; commercial partnerships across major robot-integrator ecosystems signal ongoing revenue capacity",Nordic 3D-vision innovator whose color-depth cameras guide industrial robots; Nordic-engineering brand story complements F1's growing Scandinavian fanbase.,U07
