#,company,domain,hq_country,niche,employees_est,size_band,tag,affordability,why_f1,already_in_earlier_list,source_batch
1,Access Group,theaccessgroup.com,UK,Business management software (finance/HR/ERP) for mid-market,4800,1k-5k,core,Hg Capital-backed; revenue reported >£500M — core gate (a),UK mid-market software champion with Hg backing seeking scaled brand exposure,,P02a
224,Kissflow,kissflow.com,India,Procurement & workflow automation platform,400,250-1k,sentiment,Venture-backed (cumulative funding est. >$60M); established low-code procurement/workflow platform — sentiment evidence,Indian-rooted procurement/workflow platform seeking a global brand halo as it scales internationally.,yes,W19
225,LucaNet,lucanet.com,Germany,Corporate performance management & financial consolidation software,900,250-1k,sentiment,Thoma Bravo-led growth investment (2021) backing international expansion; sizeable enterprise-software scale — sentiment evidence,PE-backed European CPM leader building a global brand to rival BlackLine/OneStream in finance-close software.,,T02
226,Made4net,made4net.com,USA,Warehouse & distribution ERP/WMS software,300,250-1k,sentiment,PE-backed (Golden Gate Capital); established distribution-software vendor — sentiment evidence,PE-backed warehouse/distribution-ERP vendor whose supply-chain customer base overlaps F1 logistics operations.,,W19
227,Malbek,malbek.io,USA,AI-powered contract lifecycle management software,150,100-250,sentiment,Venture-backed (cumulative funding est. >$70M); fast-growing enterprise CLM challenger — sentiment evidence,Fast-growing enterprise CLM challenger seeking brand distinction against larger incumbents.,,W19
228,Marg ERP,margcompusoft.com,India,SMB accounting & inventory ERP for Indian retail/distribution,600,250-1k,sentiment,Privately held; large installed base across India's SMB/retail sector — sentiment evidence,India's established SMB ERP brand seeking elevated visibility as F1 builds its Indian fan base.,,W19
229,MarginEdge,marginedge.com,USA,Restaurant back-office accounting & food-cost management,250,250-1k,sentiment,Venture-backed (cumulative funding est. >$45M); fast-growing restaurant back-office platform — sentiment evidence,Fast-growing restaurant back-office platform seeking category-defining visibility among hospitality operators.,,W19
230,Maxio,maxio.com,USA,Subscription billing & SaaS financial operations platform,220,100-250,sentiment,"PE-backed (Symphony Technology Group, formed via SaaSOptics/Chargify merger) — sentiment evidence","PE-backed billing/finance-ops platform for the SaaS economy, building brand distinction versus Zuora/Chargebee.",,V02
231,Mekari,mekari.com,Indonesia,"Cloud accounting, HR & tax SaaS for Indonesian business",1200,1k-5k,sentiment,"Venture-backed (backers incl. DST Global, Vertex); Indonesia's leading SaaS finance/HR suite — sentiment evidence",Indonesia's category-defining finance/HR SaaS platform seeking a global brand halo as Southeast Asia's F1 fanbase grows.,,W19
232,Metronome,metronome.com,USA,Usage-based billing & monetization platform,170,100-250,sentiment,Funding est. $62M+ (Series B 2023) — sentiment evidence,Fast-growing usage-based billing platform for AI/cloud companies seeking category-defining visibility.,,V02
233,MHR,mhrglobal.com,UK,HR & payroll software for large UK/global enterprises,900,250-1k,sentiment,"Privately held, family-owned; established enterprise HR/payroll vendor — sentiment evidence",UK enterprise HR/payroll vendor seeking a premium brand platform to expand beyond its domestic base.,,W19
234,Money Forward,corp.moneyforward.com,Japan,"Cloud accounting, expense & fintech SaaS for Japanese SMB/mid-market",2200,1k-5k,sentiment,Public (TSE: 3994); fast-growing revenue with active Southeast Asia expansion — sentiment evidence,Publicly listed Japanese fintech challenger using global sport marketing to accelerate its regional expansion story.,,T02
235,Mosaic,mosaic.tech,USA,Strategic finance & FP&A platform for scaling companies,150,100-250,sentiment,Venture-backed (cumulative funding est. >$95M); fast-growing modern FP&A challenger — sentiment evidence,Fast-growing strategic-finance platform seeking mainstream visibility among modern CFO buyers.,yes,W19
236,Multiplier,usemultiplier.com,Singapore,Global payroll & Employer-of-Record platform,600,250-1k,sentiment,Funding est. >$60M (Tiger Global-backed); scaled global EOR footprint — sentiment evidence,Fast-scaling global-employment platform whose cross-border story fits F1's international fan base.,yes,V02
237,Multiview ERP,multiview.com,Canada,Financial-management ERP for mid-market & nonprofit,300,250-1k,sentiment,Privately held; established North American financial-ERP vendor — sentiment evidence,North American financial-management ERP vendor seeking brand elevation beyond its niche mid-market base.,,W19
238,Nakisa,nakisa.com,Canada,Lease accounting & HR org-management software for SAP/Oracle users,300,250-1k,sentiment,Privately held; established enterprise lease-accounting/org-visualization vendor — sentiment evidence,Niche enterprise finance/HR software vendor embedded in large SAP/Oracle shops seeking brand elevation.,,W19
239,Nomentia,nomentia.com,Finland,"Treasury, cash management & payments SaaS for European corporates",250,250-1k,sentiment,"Pan-Nordic treasury-tech platform (formed from OpusCapita/Analyste treasury units) serving 2,000+ corporate customers — sentiment evidence",Nordic treasury-management platform seeking a premium European stage to build brand recognition among CFOs.,,T02
240,Omie,omie.com.br,Brazil,Cloud ERP/accounting SaaS for Brazilian small businesses,700,250-1k,sentiment,SoftBank Latin America Fund-led backing with cumulative funding in the ~$130M range; a leading challenger ERP for Brazil's SMB segment — sentiment evidence,SoftBank-backed Brazilian ERP challenger seeking a global stage to build brand credibility beyond LatAm SaaS circles.,,T02
241,OnPay,onpay.com,USA,Payroll & HR software for small business,150,100-250,sentiment,Privately held; established SMB payroll platform with a national customer base — sentiment evidence,Established SMB payroll brand seeking mainstream visibility to compete against larger consumer-facing rivals.,yes,W19
242,Order.co,order.co,USA,Procurement & AP automation for multi-location businesses,150,100-250,sentiment,Venture-backed (cumulative funding est. >$80M); fast-growing procurement-automation platform — sentiment evidence,Fast-growing procurement-automation platform seeking mainstream brand visibility among finance/ops buyers.,,W19
243,Per Angusta,perangusta.com,France,Procurement performance management software,80,100-250,sentiment,Privately held; niche European procurement-performance software vendor — sentiment evidence,Niche French procurement-performance platform seeking brand visibility around F1's home French GP.,,W19
244,Plooto,plooto.com,Canada,AP/AR automation & B2B payments for SMB,150,100-250,sentiment,Venture-backed (cumulative funding est. >$25M); established Canadian AP/AR automation platform — sentiment evidence,Canadian AP/AR-automation platform seeking a premium brand stage to expand its North American footprint.,,W19
245,Priority Software,priority-software.com,Israel,Cloud ERP for SMB and mid-market businesses,500,250-1k,sentiment,"PE-backed (Fortissimo Capital, K1 Investment Management); serves 8,000+ customers across 40+ countries — sentiment evidence",PE-backed global ERP challenger with an international mid-market footprint seeking premium brand elevation.,yes,T02
246,Procurify,procurify.com,Canada,Spend management & procurement software for mid-market,150,100-250,sentiment,Venture-backed (cumulative funding est. >$50M); established mid-market procurement platform — sentiment evidence,Mid-market procurement/spend-management platform seeking mainstream brand recognition among finance buyers.,,W19
247,QNE Software,qne.com.my,Malaysia,Cloud accounting/ERP for Malaysian & regional SMB,250,250-1k,sentiment,Privately held; established Malaysian SMB accounting-software vendor — sentiment evidence,Established Malaysian ERP brand seeking regional visibility as F1 grows its Southeast Asian audience.,,W19
248,Ramco Systems,ramco.com,India,"Cloud ERP, HCM & aviation-vertical software with global enterprise clients",3000,1k-5k,sentiment,Publicly listed (BSE/NSE: RAMCOSYS); operates across 35+ countries including airline and manufacturing enterprise clients — sentiment evidence,Public Indian ERP exporter with genuine multinational client base seeking premium international brand visibility.,yes,T02
249,Recurly,recurly.com,USA,Subscription billing & recurring-revenue management platform,350,250-1k,sentiment,"Venture-backed (Accel, Bain Capital Ventures, Kennet Partners) with a marquee subscription-brand customer base (Sonos, FabFitFun, Twitch) — sentiment evidence","Subscription-billing platform behind many consumer-facing brands, seeking its own consumer-scale visibility via F1.",,T02
250,Routable,routable.com,USA,AP automation & B2B payments platform,150,100-250,sentiment,Venture-backed (cumulative funding est. >$40M); fast-growing AP-automation platform — sentiment evidence,Fast-growing AP-automation platform seeking mainstream brand recognition among finance-operations buyers.,,W19
251,Scoutbee,scoutbee.com,Germany,AI-driven supplier discovery & sourcing software,200,100-250,sentiment,Venture-backed (cumulative funding est. >$60M); AI-driven supplier-discovery platform for global enterprises — sentiment evidence,"AI-driven supplier-discovery platform for large industrial buyers, overlapping F1's own supply-chain sourcing needs.",,W19
252,Serrala,serrala.com,Germany,"Treasury, AP automation & payments software",600,250-1k,sentiment,PE-backed (Elysian Capital); established European treasury/AP-automation vendor — sentiment evidence,German treasury/AP-automation vendor seeking premium brand visibility around F1's home German GP.,,W19
253,Sievo,sievo.com,Finland,Procurement & spend-analytics software for global enterprises,250,250-1k,sentiment,Backed by Investcorp Growth; serves Fortune 500 procurement organizations analyzing hundreds of billions in spend — sentiment evidence,Nordic spend-analytics category leader whose enterprise procurement clients overlap heavily with F1's industrial sponsor base.,,T02
254,Siigo,siigo.com,Colombia,"Accounting, invoicing & payroll SaaS for LatAm small businesses",1500,1k-5k,sentiment,Raised $103.5M in a 2026 growth round (Banco de Occidente plus international investors) on top of earlier Accel-KKR backing; cumulative funding approaching but not confirmed over $150M — sentiment evidence,"Colombia's leading SMB accounting platform expanding pan-LatAm, seeking a marquee brand association to match its growth capital.",,T02
255,Simfoni,simfoni.com,UK,Spend analytics & tail-spend management software,150,100-250,sentiment,Privately held spend-analytics vendor serving global enterprise procurement teams — sentiment evidence,Spend-visibility software vendor whose enterprise procurement clientele overlaps F1's industrial sponsor base.,,V02
256,SimplePay,simplepay.co.za,South Africa,Cloud payroll software for South African SMB,100,100-250,sentiment,Privately held; leading independent South African cloud-payroll vendor — sentiment evidence,South Africa's established SMB payroll brand seeking visibility as F1 explores African-market growth.,,W19
257,Skuad,skuad.io,Singapore,Global employment & payroll platform for SEA/emerging markets,250,250-1k,sentiment,Venture-backed (cumulative funding est. >$30M); fast-scaling global-employment platform — sentiment evidence,Fast-scaling Asia-rooted global-employment platform seeking visibility as F1 grows its Southeast Asian audience.,,W19
258,Softland,softland.com,Chile,SMB accounting & ERP software across Latin America,600,250-1k,sentiment,Privately held; multi-decade LatAm ERP vendor with operations across 10+ countries — sentiment evidence,Established LatAm accounting/ERP brand seeking a premium regional stage as F1 grows its Latin American calendar.,,W19
259,Stampli,stampli.com,USA,AI-powered accounts payable automation platform,400,250-1k,sentiment,"Total funding of $148M, including a $61M Blackstone-led Series D (2023) — near-unicorn scale, just under the $150M gate; sentiment evidence",Blackstone-backed AP-automation platform with fast-growing enterprise adoption looking for standout brand differentiation.,,T02
260,Syspro,syspro.com,South Africa,Mid-market manufacturing & distribution ERP,700,250-1k,sentiment,Privately held global mid-market ERP vendor with decades of profitability — sentiment evidence,Established manufacturing-focused ERP vendor with an international customer base seeking brand elevation.,yes,V02
261,Tally Solutions,tallysolutions.com,India,Dominant SMB accounting/ERP software (Tally Prime) across India,2000,1k-5k,sentiment,"Privately held, profitable; reportedly used by 2M+ Indian businesses and the de facto SMB accounting standard nationwide — sentiment evidence",India's ubiquitous SMB accounting brand seeking global-caliber marketing to match its domestic dominance.,,T02
262,TIS (Treasury Intelligence Solutions),tis.biz,Germany,Cloud treasury & payments management platform,400,250-1k,sentiment,Venture-backed (cumulative funding est. >$45M); established global treasury-management platform — sentiment evidence,German cloud-treasury platform serving global corporates seeking a premium brand stage among CFOs.,,W19
263,TKC Corporation,tkc.jp,Japan,Tax & accounting software for licensed accounting/tax professional firms,2600,1k-5k,sentiment,"Public (TSE: 9746) since 1986; long, consistently profitable track record serving the majority of Japan's licensed tax accountants and local governments — sentiment evidence",Decades-profitable public tax-tech leader with untapped brand ambition beyond Japan's accounting profession.,,T02
264,Trovata,trovata.io,USA,Automated cash & treasury management platform,110,100-250,sentiment,Cumulative funding est. $60M+ — sentiment evidence,Modern treasury-automation platform for corporate finance teams seeking a premium brand stage among CFO buyers.,,V02
265,Trullion,trullion.com,Israel,AI-driven lease & revenue-recognition accounting software,180,100-250,sentiment,Venture-backed (cumulative funding est. >$60M); fast-growing AI accounting-compliance platform — sentiment evidence,AI-native accounting-compliance platform seeking category-defining visibility among enterprise finance teams.,,W19
266,Unleashed Software,unleashedsoftware.com,New Zealand,Cloud inventory management software for SMB,150,100-250,sentiment,Privately held; established ANZ-rooted inventory-management SaaS vendor — sentiment evidence,Established ANZ inventory-management SaaS vendor seeking brand elevation around F1's Australian GP.,,W19
267,Upflow,upflow.io,France,Accounts-receivable & cash-collection automation,100,100-250,sentiment,Venture-backed (cumulative funding est. >$30M); fast-growing European AR-automation platform — sentiment evidence,French AR-automation platform seeking brand elevation around F1's home French GP.,,W19
268,Versapay,versapay.com,Canada,AR automation & collaborative invoice-to-cash software,300,250-1k,sentiment,PE-backed (Great Hill Partners); cumulative funding est. $130M+ — sentiment evidence,"PE-backed AR-automation platform competing with HighRadius/Billtrust, seeking category-defining brand visibility.",,V02
269,Visual Lease,visuallease.com,USA,Lease accounting & administration software,300,250-1k,sentiment,PE-backed (K1 Investment Management); established enterprise lease-management vendor — sentiment evidence,PE-backed lease-accounting software vendor seeking brand differentiation among enterprise finance buyers.,,W19
270,Vroozi,vroozi.com,USA,Cloud procure-to-pay software for mid-market,80,100-250,sentiment,Privately held; established mid-market procure-to-pay vendor — sentiment evidence,Niche procure-to-pay software vendor seeking brand credibility among mid-market finance/procurement buyers.,,W19
271,Vyapar,vyaparapp.in,India,Mobile-first invoicing & accounting app for Indian small business,300,250-1k,sentiment,Venture-backed (Sequoia India/Peak XV); fast-growing SMB fintech app — sentiment evidence,Fast-scaling mobile accounting app targeting India's next wave of digitizing small businesses.,,W19
272,Wafeq,wafeq.com,UAE,Cloud accounting & tax-compliance software for MENA SMB,100,100-250,sentiment,Venture-backed (cumulative funding est. >$30M); fast-growing MENA accounting SaaS platform — sentiment evidence,Fast-scaling MENA accounting SaaS platform seeking brand visibility around F1's Abu Dhabi/regional Gulf races.,,W19
273,Works Applications,worksap.co.jp,Japan,AI-driven HR/ERP suite (HUE) for large Japanese enterprises,2000,1k-5k,sentiment,Acquired by Permira in 2020 in what was widely reported as Japan's largest-ever software buyout; multi-thousand-employee dominant HR/ERP vendor to major Japanese corporates — sentiment evidence,PE-backed Japanese HR/ERP leader seeking a global stage to match its landmark buyout ambitions.,,T02
274,Yokoy,yokoy.io,Switzerland,AI-driven spend management & expense automation,300,250-1k,sentiment,Venture-backed (cumulative funding est. >$100M); fast-growing European spend-management platform — sentiment evidence,Swiss AI-driven spend-management platform seeking premium European visibility as it scales beyond the DACH region.,,W19
275,Yooz,getyooz.com,France,Cloud AP automation & procure-to-pay software,350,250-1k,sentiment,"Privately held, growth-equity backed; serves 4,000+ customers across the US and Europe — sentiment evidence",European-rooted AP-automation platform with transatlantic customer reach seeking a premium global brand stage.,yes,T02
