#,company,domain,hq_country,niche,employees_est,size_band,tag,affordability,why_f1,already_in_earlier_list,source_batch
222,Cisive,cisive.com,US,Background screening & compliance software for regulated industries,500-700,250-1k,sentiment,"PE-backed; est. annual revenue >$150M serving highly regulated financial-services, healthcare and transportation clients",Regulated-industry background-screening specialist seeking brand differentiation among compliance-focused enterprise buyers.,,V14
223,Compliancy Group,compliancy-group.com,US,HIPAA/healthcare compliance software,100-150,100-250,sentiment,"Private, growth-stage; serves 20,000+ healthcare organizations for HIPAA compliance management",High-volume healthcare-compliance SaaS brand seeking category visibility among small/mid-size provider practices.,,T14
224,Consilio,consilio.com,US,E-discovery & legal/compliance advisory services,"4,000+",1k-5k,sentiment,PE-backed global e-discovery and compliance-consulting platform; est. annual revenue >$500M,Global e-discovery and compliance-consulting leader serving Fortune 500 legal departments seeking brand elevation.,,T14
225,Continuity,continuity.net,US,Regulatory compliance management software for banks,200-300,250-1k,sentiment,"Backed by Warburg Pincus (2021 majority investment); serves 1,000+ financial institutions for compliance automation",Bank-compliance-automation platform backed by a top-tier PE firm seeking brand visibility in the community-banking sponsor segment.,,T14
226,ContractPodAi,contractpodai.com,UK,AI-powered contract lifecycle management software,400+,250-1k,sentiment,Cumulative funding >$115M (2023 growth round backed by Alta Park Capital); serves Fortune 500 legal departments,AI-native CLM challenger seeking global brand elevation to compete with Ironclad and Icertis.,,T14
227,Corlytics,corlytics.com,Ireland,Regulatory intelligence & compliance risk software,100-150,100-250,sentiment,Cumulative funding >$30M; serves global banks for regulatory-change risk mapping,"Regulatory-intelligence AI platform seeking brand visibility among compliance officers at global banks, a growing F1 sponsor category.",,T14
228,CS Disco,csdisco.com,US,AI-powered e-discovery & legal software,400+,250-1k,sentiment,Public company (NYSE: LAW); FY2023 revenue ~$140M,AI-legal-tech public brand seeking category differentiation via premium sport marketing.,,T14
229,DataGrail,datagrail.io,US,Privacy rights & data-mapping compliance software,150-200,100-250,sentiment,"Cumulative funding >$60M (2022 Series C, Felicis/Basemap-backed)",Privacy-ops automation platform for mid-market/enterprise brands seeking growth-stage brand visibility.,,T14
230,Datasnipper,datasnipper.com,Netherlands,AI audit automation software,300+,250-1k,sentiment,"Raised $100M Series A (2023, Greenoaks-led), one of the largest first funding rounds in audit-tech history; reported unicorn valuation",Big-4-adopted AI-audit-automation unicorn seeking global brand visibility to accelerate enterprise expansion.,,T14
231,EIS Group,eisgroup.com,US,Insurance core & risk platform software,"1,000+",250-1k,sentiment,"Privately held, growth-equity backed; est. annual revenue in the low hundreds of millions serving global insurers","Cloud insurance-core platform competing with Duck Creek/Guidewire for enterprise insurer budgets, a category already active in F1 sponsorship.",,V14
232,EQS Group,eqs.com,Germany,"Whistleblowing, ESG & compliance-reporting software",700+,250-1k,sentiment,Public company (XETRA: EQS); FY2023 revenue >€70M,Publicly listed European whistleblowing/ESG-compliance software leader seeking mainstream brand visibility across F1's European race calendar.,,V14
233,Evotix,evotix.com,UK,EHS & safety management software,300+,250-1k,sentiment,PE/growth-equity backed (Silversmith Capital heritage); growth-stage EHS SaaS platform serving global industrial clients,Modern EHS-software challenger targeting global safety leaders; growth-stage funding signals real marketing-budget capacity for a premium sponsorship pilot.,,V14
234,Fonoa,fonoa.com,UK,Global tax compliance API software,150-200,100-250,sentiment,"Cumulative funding >$60M (2022 Series B, Coatue/Blossom Capital-backed); serves global marketplaces incl. Uber and Booking.com",API-first tax-compliance infrastructure for global marketplaces; blue-chip client roster signals real enterprise budget.,,T14
235,Forensic Risk Alliance,forensicrisk.com,UK,"Financial forensics, AML & regulatory investigations consulting",300-400,250-1k,sentiment,Privately held global forensic-accounting and compliance-investigations firm operating across 10+ countries,Forensic-accounting and financial-crime investigations brand seeking premium visibility among CCOs and general counsel.,,V14
236,Hawk AI,hawk.ai,Germany,AML & fraud detection software,200+,100-250,sentiment,Cumulative funding >$65M incl. 2023 Series C led by One Peak/Macquarie; serves global banks and payment providers,AI-driven AML/fraud-detection platform scaling across European banks; growth-stage funding signals emerging premium-marketing budget capacity.,,V14
237,HSI (Health & Safety Institute),hsi.com,US,EHS training & compliance software,500+,250-1k,sentiment,PE-backed (Waud Capital Partners); est. annual revenue in the low hundreds of millions serving thousands of industrial/safety customers,"Workplace safety-training-and-compliance platform seeking brand visibility among industrial EHS leaders, a growing F1 manufacturing-sponsor category.",,V14
238,Ideals VDR,idealsvdr.com,Cyprus,Virtual data rooms for M&A & due-diligence,400+,250-1k,sentiment,"Privately held, profitable growth-stage company serving 1M+ users globally for secure deal due diligence","Secure due-diligence data-room platform serving global M&A advisors and GCs, a natural fit for F1's own high-stakes deal and governance narrative.",,V14
239,iDenfy,idenfy.com,Lithuania,KYC/AML identity verification software,150+,100-250,sentiment,"Privately held, profitable growth-stage company serving fintech, gaming and marketplace clients globally for automated identity verification","Fast-growing identity-verification platform serving fintech and iGaming clients, sectors increasingly visible in F1's sponsor roster.",yes,V14
240,Innovatrics,innovatrics.com,Slovakia,Biometric identity verification & KYC software,250+,250-1k,sentiment,"Privately held, profitable; biometric identity-verification technology deployed across banking, government and telecom clients in 80+ countries",Biometric KYC and identity-verification technology provider seeking category visibility among banking and telecom compliance buyers globally.,,V14
241,Juro,juro.com,UK,Contract lifecycle management (CLM) software,150-200,100-250,sentiment,Cumulative funding >$73M; Series C backed by Eight Roads/Union Square Ventures,All-in-one browser-native CLM platform for fast-growing legal teams seeking brand differentiation.,,T14
242,KPA,kpa.io,US,"EHS, workforce compliance & risk management software",400+,250-1k,sentiment,PE-backed (Aurora Capital Partners); est. annual revenue in the low hundreds of millions serving automotive-dealer and industrial safety/compliance clients,Workforce-safety and compliance-management platform with an automotive-dealer client base that overlaps naturally with F1's automotive-sector sponsor pool.,,V14
243,LogicManager,logicmanager.com,US,Enterprise GRC & risk-management software,100-150,100-250,sentiment,"Privately held, bootstrapped and profitable; long-established ERM/GRC platform serving mid-market and enterprise risk teams",Established enterprise risk-management software platform seeking renewed brand visibility in a GRC market increasingly crowded with well-funded challengers.,,V14
244,Mintz Group,mintzgroup.com,US,Corporate investigations & due-diligence services,600-800,250-1k,sentiment,Privately held global investigative due-diligence firm with offices across 15+ countries; est. annual revenue in the low hundreds of millions,Global investigative due-diligence brand whose integrity-verification pedigree pairs with F1's own governance-under-scrutiny narrative for GCs vetting sponsors and partners.,,V14
245,Mitek Systems,miteksystems.com,US,Mobile identity verification & document authentication software,500+,250-1k,sentiment,Public company (Nasdaq: MITK); FY2023 revenue >$160M,"Publicly listed mobile identity-verification pioneer (Mobile Deposit, MiVIP) serving thousands of banks; established public brand seeking mainstream visibility.",yes,V14
246,Napier AI,napier.ai,UK,AML & financial-crime compliance software,200-300,250-1k,sentiment,Growth-equity backed (Crestline Investors); cumulative funding in the tens of millions serving global banks and payment firms,AI-native AML-compliance platform for banks and fintechs seeking category differentiation via premium global brand exposure.,,V14
247,Nardello & Co,nardelloandco.com,US,Corporate investigations & due diligence,300-400,250-1k,sentiment,Privately held global investigations firm with offices in 10+ countries; est. annual revenue in the tens to low hundreds of millions,"Boutique investigative-due-diligence brand serving Fortune 500 GCs and boards, matching F1's own high-stakes integrity narrative.",,V14
248,Ncontracts,ncontracts.com,US,Vendor/third-party risk management software for banks,300+,250-1k,sentiment,"Backed by Lightyear Capital; serves 4,000+ financial institutions for risk/compliance management","Bank-focused risk-and-compliance platform seeking brand visibility among community/regional bank risk officers, a growing F1 sponsor segment.",,T14
249,NetDocuments,netdocuments.com,US,Legal document management & information governance,600-800,250-1k,sentiment,"Majority growth investment from Warburg Pincus (2019); est. annual revenue >$150M serving 4,000+ organizations",Cloud document-security backbone for global law firms/corporate legal departments; PE-backed scale supports premium sponsorship.,,T14
250,Nuix,nuix.com,Australia,Investigative analytics & e-discovery software,500+,250-1k,sentiment,Public company (ASX: NXL); FY2023 revenue ~AUD180M,Forensic investigation and e-discovery software for regulators/enterprises; public ASX brand seeking global sport-marketing lift.,,T14
251,Ondato,ondato.com,Lithuania,KYC/AML identity verification & compliance software,200+,100-250,sentiment,"Growth-stage private company; serves banks, fintechs and gaming operators across Europe for automated KYC/AML compliance","European KYC/AML compliance platform seeking brand-building visibility among fintech and gaming-sector compliance officers, both growing F1 sponsor categories.",yes,V14
252,Onit,onit.com,US,Legal operations & contract/compliance management software,500+,250-1k,sentiment,Majority owned by K1 Investment Management; est. annual revenue >$100M serving Fortune 500 legal departments,Legal-ops and matter-management platform for enterprise GCs seeking a premium brand-visibility play.,,T14
253,Osano,osano.com,US,Data privacy & consent management compliance software,150-250,250-1k,sentiment,"Cumulative funding >$30M; serves 5,000+ organizations for privacy-compliance monitoring",Fast-growing privacy-compliance platform seeking brand-building opportunity to compete with larger OneTrust/BigID rivals.,,T14
254,Panorays,panorays.com,Israel,Third-party & supply-chain cyber-risk management software,200+,100-250,sentiment,Cumulative funding >$92M incl. 2022 Series C led by Centerbridge/Chicago Ventures,Automated third-party cyber-risk platform competing with ProcessUnity/SecurityScorecard for enterprise CISO/procurement budgets.,,V14
255,Persefoni,persefoni.com,US,Carbon accounting & climate-risk management software,200+,100-250,sentiment,Cumulative funding >$100M incl. 2022 Series B led by Generation Investment Management,"Climate-disclosure and carbon-accounting platform competing with Watershed for enterprise sustainability budgets, aligning with F1's net-zero-by-2030 pledge.",yes,V14
256,ProcessUnity,processunity.com,US,Third-party risk management (TPRM) software,200+,100-250,sentiment,"Backed by Turn/River Capital (2021), merged with CyberGRX (2023) to form a leading TPRM platform",Combined TPRM/cyber-risk platform seeking brand elevation among enterprise CISOs and procurement-risk teams.,,T14
257,Prophix,prophix.com,Canada,FP&A & financial reporting/compliance software,500+,250-1k,sentiment,"Majority growth investment from Hg Capital (2022); est. annual revenue >$100M serving 3,000+ customers",CPM/FP&A platform backed by a top software-focused PE firm seeking category-leadership brand visibility.,yes,T14
258,Regula,regulaforensics.com,Latvia,Identity document verification & forensic authentication hardware/software,400+,250-1k,sentiment,Privately held; long-established document-verification and forensic-examination technology vendor serving border-control and financial-services clients across 150+ countries,"Document-forensics and identity-verification technology deployed at borders and banks worldwide, a strong fit for high-assurance race-weekend accreditation storytelling.",yes,V14
259,Reveal,revealdata.com,US,AI-powered e-discovery & compliance software,500+,250-1k,sentiment,PE-backed (Silver Lake/Vista Equity heritage via 2021 merger); est. annual revenue in the low hundreds of millions,AI-driven e-discovery challenger competing with Relativity/Nuix for enterprise legal-department brand visibility.,,V14
260,Ripjar,ripjar.com,UK,Financial-crime intelligence & screening software,200+,100-250,sentiment,"Privately held; cumulative funding in the tens of millions, deployed across major global banks and government agencies","AI-driven financial-crime and sanctions-intelligence platform serving Tier-1 banks, positioned for a premium brand-visibility push.",,V14
261,S-RM,s-rminternational.com,UK,"Corporate intelligence, cyber & risk consulting",600+,250-1k,sentiment,Privately held global risk consultancy; est. annual revenue in the low hundreds of millions across 10+ offices,"Corporate intelligence and cyber-risk consultancy serving Fortune 500 GCs and CISOs, a natural audience for F1 hospitality.",,V14
262,SAI360,sai360.com,US,Integrated GRC & ethics/compliance management software,400+,250-1k,sentiment,Growth-equity/PE-backed spin-out of SAI Global's software business; serves large enterprise ethics and risk-management customers globally,"Integrated GRC and ethics-compliance platform competing with NAVEX/Diligent for enterprise CCO budgets, seeking category visibility.",,V14
263,Sardine,sardine.ai,US,Fraud & AML compliance platform for fintech,250+,250-1k,sentiment,Cumulative funding >$145M; $500M valuation after 2023 Series C,Real-time fraud-and-compliance decisioning for fast-scaling fintechs; near-unicorn funding signals premium sponsor-budget capacity.,yes,T14
264,Secureframe,secureframe.com,US,Compliance automation (SOC 2/ISO 27001),300-400,250-1k,sentiment,"Raised ~$68M through Series B (2022); serves 1,000+ customers incl. Coinbase and DoorDash, signaling real enterprise spend capacity",Fast-growth compliance-automation challenger seeking brand differentiation against Vanta/Drata via premium sport marketing.,,T14
265,Shufti Pro,shuftipro.com,UK,KYC/AML identity verification & compliance software,200+,100-250,sentiment,"Privately held, profitable; serves 1,000+ businesses across 230+ countries/territories for identity verification and AML screening",Global identity-verification and AML-screening platform seeking mainstream brand visibility among fintech and gaming compliance buyers.,yes,V14
266,Silent Eight,silenteight.com,Singapore,AI AML & sanctions-screening software,250+,250-1k,sentiment,Cumulative funding >$70M incl. backing from Vitruvian Partners; deployed by global Tier-1 banks for AML alert automation,"AI-automated AML-investigation platform used by major global banks, seeking category-leadership visibility via premium sport marketing.",,V14
267,StarCompliance,starcompliance.com,US,Employee/personal-trading compliance software for financial services,300+,250-1k,sentiment,PE/growth-equity backed; serves global banks and asset managers for conduct compliance,"Employee-conduct and personal-trading compliance platform serving global banks, a growing F1 sponsor category focused on trust and governance.",,V14
268,Tractable,tractable.ai,UK,AI damage/claims assessment for insurers,300+,250-1k,sentiment,Cumulative funding >$115M incl. backing from Insight Partners and SoftBank; deployed by major global insurers for AI-driven vehicle-damage assessment,"AI vehicle-damage-assessment technology used by top insurers has an unusually direct crossover with F1's own high-speed, high-precision crash-damage analysis.",yes,V14
269,Transcend,transcend.io,US,Privacy engineering & data-rights compliance software,200-300,250-1k,sentiment,Cumulative funding >$70M; $1.26B valuation after 2021 Series C,Unicorn-valued privacy-infrastructure platform seeking category visibility against larger privacy/GRC incumbents.,,T14
270,TRM Labs,trmlabs.com,US,Blockchain intelligence & crypto compliance software,300+,250-1k,sentiment,Cumulative funding >$113M; reported valuation ~$700M after 2023 Series C,Blockchain-risk-intelligence challenger to Chainalysis positioned to court F1's growing roster of crypto-exchange sponsors.,,T14
271,TrustArc,trustarc.com,US,Privacy management & compliance software,300+,250-1k,sentiment,"Cumulative funding >$70M; long-established privacy-tech pioneer serving 1,000+ enterprise customers",Original privacy-compliance-automation brand seeking renewed visibility in a crowded GRC/privacy market.,,T14
272,UpGuard,upguard.com,US,Cybersecurity & vendor-risk ratings platform,250+,250-1k,sentiment,"Cumulative funding >$50M; profitable growth-stage company serving 30,000+ organizations for cyber-risk monitoring",Cyber-risk-ratings challenger to BitSight/SecurityScorecard seeking brand parity via premium sport sponsorship.,,T14
273,Ventiv Technology,ventivtech.com,US,Integrated risk management & claims software,400-600,250-1k,sentiment,PE-backed (Symphony Technology Group); est. annual revenue in the low hundreds of millions serving global risk and claims teams,Long-standing risk-management and claims-technology platform competing with Riskonnect/Origami for premium brand visibility among CROs.,,V14
274,Zywave,zywave.com,US,Insurance agency compliance & risk management software,700+,250-1k,sentiment,"Majority owned by Aquiline Capital Partners; est. annual revenue >$150M serving 15,000+ insurance agencies/brokers",Insurance-compliance and risk-content platform reaching the broker/agency network that overlaps F1's insurance sponsor category.,,T14
