#,company,domain,hq_country,niche,employees_est,size_band,tag,affordability,why_f1,already_in_earlier_list,source_batch
189,United Caps,unitedcaps.com,Luxembourg,Plastic closures manufacturing,~800,250-1k,core,Private; estimated group revenue ~EUR350M. Meets gate (a) revenue (estimate).,United Caps closures cap the beverage brands sponsored on the F1 grid — European family-engineering scale.,,W27
190,Universal Robots (Teradyne),universal-robots.com,Denmark,Food Robotics & Automation,"~1,000",250-1k,core,Owned by Teradyne (NASDAQ: TER); FY2023 revenue ~$2.7B. Meets gate (a) and (b) via parent.,Cobot leader used widely in food packaging lines — a tech-forward automation story that suits F1's innovation positioning.,yes,P18b
191,Unox,unox.com,Italy,Commercial Kitchen & Foodservice Equipment,"~1,000",250-1k,core,"Private, estimated revenue ~EUR300M in commercial combi ovens, strong export growth. Meets gate (a) revenue (estimate).",Fast-growing Italian oven brand with an Italian-market affinity to an F1 team and Monza activation potential.,,P18b
192,UPM Raflatac (UPM-Kymmene),upm.com,Finland,Self-adhesive label materials,"~16,000 (UPM overall)",10k+,core,Public (Helsinki: UPM); FY2023 revenue ~EUR9.8B. Meets gate (a) and (b) via parent.,UPM Raflatac's label materials brand the CPG products of F1-sponsor-adjacent companies — Nordic engineering-pride pitch.,,W27
193,Verallia,verallia.com,France,Glass packaging manufacturing,"~10,000+",5k-10k,core,Public (Euronext Paris: VRLA); FY2023 revenue ~€3.7B. Meets gate (a) and (b).,Verallia forms the wine/spirits bottles for luxury brands active in F1 hospitality — European glass-engineering scale.,,V18
194,Vetropack Holding,vetropack.com,Switzerland,Glass container manufacturing,"~3,500",1k-5k,core,Public (SIX:VETN); FY2023 revenue ~CHF1B. Meets gate (a) and (b).,Vetropack forms glass bottles for European beverage brands active in F1 hospitality — Swiss precision-engineering pitch.,,W27
195,Videojet Technologies,videojet.com,USA,Industrial inkjet coding & marking systems,"4,000",1k-5k,core,"Wholly owned by Veralto Corp (NYSE:VLTO, spun from Danaher); Veralto FY2023 revenue ~$4.9B",Videojet codes packaging for F1 sponsor brands at the production line — Veralto's balance sheet supports premium hospitality spend.,,P18a
196,Vidrala S.A.,vidrala.com,Spain,Glass container manufacturing,"~5,000+",1k-5k,core,Public (BME: VID); estimated FY2023 revenue ~€1.4B. Meets gate (a) and (b).,Vidrala forms the glass bottles used by premium spirits/beverage brands on the F1 grid.,,V18
197,Viessmann Refrigeration Solutions,viessmann.com,Germany,Refrigeration & Cold Chain Equipment,"~14,000 (Viessmann Group)",10k+,core,Private family group; historic group revenue ~EUR4B pre-2023 Climate Solutions divestiture. Meets gate (a) via group scale.,Family-owned industrial group repositioning post-divestiture — F1 sponsorship could relaunch its B2B refrigeration brand.,,P18b
198,Vitro Packaging,vitro.com,Mexico,Glass container manufacturing,"~13,000 (Vitro overall)",10k+,core,Public (BMV: VITROA); parent Vitro S.A.B. de C.V. estimated revenue ~$2B. Meets gate (a) and (b).,Vitro's glass containers serve beverage brands across LatAm — F1's growing Mexico/Brazil fanbase gives a natural entry point.,,W27
199,Vollrath Company,vollrathco.com,USA,Commercial Kitchen & Foodservice Equipment,"~1,500",1k-5k,core,"Private, estimated revenue ~$400M in foodservice equipment. Meets gate (a) revenue (estimate).",Century-old family manufacturer diversifying its brand story — global motorsport gives a fresh audience beyond trade channels.,,P18b
200,Volpak,volpak.com,Spain,Horizontal form-fill-seal packaging machinery,~300,250-1k,core,Owned by Coesia (private); backed by Coesia group revenue ~€2.5B,Volpak packs food and personal-care products for global brands — Coesia's balance sheet supports premium hospitality spend.,,V18
201,VPK Packaging Group,vpkpackaging.com,Belgium,Corrugated & paper-based packaging manufacturing,"~5,000",1k-5k,core,Private (Vanden Avenne family); estimated group revenue ~EUR2B. Meets gate (a) and (b).,VPK's corrugated packaging serves European CPG brands courted by F1 sponsorship — Belgian family-engineering story.,,W27
202,Watson-Marlow Fluid Technology Group,watson-marlow.com,UK,Fluid-handling & pumping systems for food/pharma processing,"~3,500",1k-5k,core,"Part of Spirax Group plc (public, LSE: SPX); group FY2023 revenue ~£1.5B. Meets gate (a) and (b) via parent.",Watson-Marlow's pumps serve food and pharma processing lines feeding F1-sponsor-adjacent brands — Spirax Group's scale funds enterprise sponsorship.,,V18
203,Weber Food Technology,weberweb.com,Germany,"Meat, Poultry & Fish Processing","~2,500",1k-5k,core,"Private, estimated revenue ~EUR500M in slicing/portioning systems. Meets gate (a) revenue (estimate).",Precision-slicing technology story aligns with F1's obsession with fractions of a second and millimetre tolerances.,,P18b
204,Wiegand-Glas,wiegand-glas.de,Germany,Glass container manufacturing for food & beverage,"~2,000",1k-5k,core,"Private, family-owned; estimated group revenue ~EUR600M. Meets gate (a) revenue (estimate).",Wiegand-Glas forms bottles for German beverage brands adjacent to F1's sponsor base — family-engineering pride story.,,W27
205,Winterhalter,winterhalter.com,Germany,Commercial Kitchen & Foodservice Equipment,"~2,000",1k-5k,core,"Private, estimated revenue ~EUR500M in commercial dishwashing systems. Meets gate (a) revenue (estimate).",Warewashing specialist with paddock hospitality catering as a direct product-relevance angle.,,P18b
206,Wipak Group,wipak.com,Finland,Flexible packaging for food & medical products,"~2,000",1k-5k,core,Owned by Wihuri Group (private); estimated revenue ~EUR400M. Meets gate (a) revenue (estimate).,Wipak's flexible packaging serves European food brands — Nordic engineering pride fits F1's Scandinavian fan growth.,,W27
207,WIPOTEC,wipotec.com,Germany,Dynamic checkweighing & inspection systems,"1,200",1k-5k,core,Private; est. group revenue >€250M from precision-weighing exports globally,WIPOTEC's checkweighers run in the plants of global CPG and pharma companies already courted by F1 sponsorship teams.,,P18a
208,WMF Professional,wmf.com,Germany,Commercial Coffee Machines,"~33,000 (Groupe SEB)",10k+,core,Owned by Groupe SEB (Euronext Paris: SK); FY2023 revenue ~EUR8.4B. Meets gate (a) and (b) via parent.,Groupe SEB's global consumer-goods scale could underwrite a premium coffee/hospitality-equipment sponsorship push.,,P18b
209,Ziemann Holvrieka,ziemann-holvrieka.com,Germany,Brewery & beverage process equipment,~600,250-1k,core,"Wholly owned by CIMC (Shenzhen-listed conglomerate, SZSE:000039); CIMC group revenue >$15B. Meets gate (a) and (b) via parent.",Ziemann Holvrieka builds brewhouses for beer brands already on the F1 grid — CIMC's balance sheet funds enterprise hospitality spend.,,V18
210,Zignago Vetro,zignagovetro.com,Italy,Glass container manufacturing for beverages & perfumery,"~1,700",1k-5k,core,Public (Milan: ZV); estimated FY2023 revenue ~EUR500M. Meets gate (a) revenue.,Zignago Vetro forms the glass bottles used by premium spirits/perfumery brands active in F1 hospitality — Italian engineering pride.,,W27
211,Amcor plc,amcor.com,Switzerland,Packaging materials converting with in-house machinery engineering,"41,000+",10k+,adjacent,"Public (NYSE:AMCR); FY2023 revenue ~$14.7B, 41,000+ employees",Amcor packages the products of nearly every major F1 CPG sponsor — scale and budget for enterprise hospitality relationships.,,P18a
212,"AptarGroup, Inc.",aptar.com,USA,"Dispensing, closure & drug-delivery packaging systems","14,000+",10k+,adjacent,"Public (NYSE:ATR); FY2023 revenue ~$3.5B, 14,000+ employees","Aptar's dispensing/closure systems brand the beauty, pharma and beverage products of F1-sponsor-adjacent companies.",,P18a
213,Ball Corporation,ball.com,USA,Aluminum beverage can manufacturing & can-forming engineering,"16,000+",10k+,adjacent,"Public (NYSE:BALL); FY2023 revenue ~$11.8B, 16,000+ employees",Ball engineers and forms the cans used by F1's beverage sponsors — direct upstream relationship.,,P18a
214,Barry-Wehmiller Companies,barrywehmiller.com,USA,"Diversified packaging machinery holding group (Hayssen, Accraply, Pneumatic Scale Angelus)","12,000+",10k+,adjacent,"Private, employee-owned culture-focused; est. group revenue ~$3B, 12,000+ employees",Barry-Wehmiller's brands package and label products for F1-sponsor-adjacent CPG companies.,,P18a
215,Berry Global Group,berryglobal.com,USA,Plastic packaging manufacturing with machinery/engineering capability,"40,000+",10k+,adjacent,"Public (NYSE:BERY); FY2023 revenue ~$12.5B, 40,000+ employees",Berry Global packages consumer brands across the F1 sponsor roster — scale supports premium B2B hospitality investment.,,P18a
216,BITZER,bitzer.de,Germany,Industrial Refrigeration (Adjacent),"~3,900",1k-5k,adjacent,Private family group; FY2022 revenue ~EUR1.15B. Meets gate (a) revenue.,World's largest independent refrigeration-compressor maker seeking premium global brand elevation beyond HVAC trade circles.,,P18b
217,Bobst Group,bobst.com,Switzerland,"Folding-carton, label & flexible-packaging printing machinery","5,800+",5k-10k,adjacent,"Public (SIX:BOBN); FY2023 revenue ~CHF 1.8B, 5,800+ employees",Bobst prints and converts the carton/label packaging carrying F1 sponsors' branding — Swiss precision-engineering pride.,,P18a
218,Cavanna Group,cavanna.com,Italy,Flow-wrap & primary packaging machinery for food,750,250-1k,adjacent,"Private, family-owned; est. revenue >€200M from global flow-wrap machinery exports",Cavanna wraps food products for brands adjacent to F1's CPG sponsor base — Italian engineering-pride pitch.,,P18a
219,CCL Industries,cclind.com,Canada,Label & packaging converting with machinery integration,"24,000+",10k+,adjacent,"Public (TSX:CCL.B); FY2023 revenue ~CAD 6.6B, 24,000+ employees",CCL labels premium beverage/cosmetics brands courted by F1 sponsorship teams.,,P18a
220,Constantia Flexibles,constantia.com,Austria,Flexible packaging materials converting with machinery integration,"8,000+",5k-10k,adjacent,"Owned by One Rock Capital Partners (private equity); est. group revenue >$1.9B, 8,000+ employees",Constantia's flexible packaging wraps snack/food brands adjacent to F1's sponsor roster.,,P18a
221,Copeland (Emerson/Blackstone),copeland.com,USA,Industrial Refrigeration (Adjacent),"~18,000",10k+,adjacent,Majority-owned by Blackstone since 2023 (Emerson retains minority stake); standalone revenue ~$5B+. Meets gate (a) and (b).,Freshly independent refrigeration-compressor giant rebranding under new PE ownership — F1 could anchor its relaunch campaign.,,P18b
222,CPM Holdings,cpm.net,USA,Agricultural Processing (Adjacent),"~1,500 (global)",1k-5k,adjacent,"Private equity-backed (Peak Rock Capital), estimated revenue ~$500M across feed/ag-processing brands. Meets gate (a) revenue (estimate).",PE-backed multi-brand feed/extrusion platform building enterprise value ahead of a future exit via elevated brand profile.,,P18b
223,Crown Holdings,crowncork.com,USA,Metal can manufacturing with proprietary can-making machinery,"23,000+",10k+,adjacent,"Public (NYSE:CCK); FY2023 revenue ~$11.6B, 23,000+ employees",Crown's can-making capability directly serves F1 beverage sponsors' aluminum-can supply chain.,,P18a
224,Evapco,evapco.com,USA,Industrial Refrigeration (Adjacent),"~2,700",1k-5k,adjacent,"Private, estimated revenue ~$700M in industrial cooling/refrigeration equipment. Meets gate (a) revenue (estimate).",Family-owned industrial cooling manufacturer with export ambitions that could use F1's international footprint.,,P18b
225,Fette Compacting,fette-compacting.com,Germany,Tablet press & pharma packaging-adjacent machinery,950,250-1k,adjacent,Part of LMT Group (private); group revenue est. >€600M supports Fette's pharma capital-equipment business,Fette's tablet presses feed pharma packaging lines for global drugmakers with premium marketing budgets.,,P18a
226,Gerhard Schubert GmbH,schubert.group,Germany,Robotic top-load cartoning & packaging machinery,"1,800",1k-5k,adjacent,"Private, family-owned; est. revenue ~€500M from global packaging-robotics sales",Schubert's robotic packaging lines serve confectionery/food brands with existing sponsorship budgets.,,P18a
227,GSI (AGCO),gsiag.com,USA,Agricultural Processing (Adjacent),"~44,000 (AGCO overall)",10k+,adjacent,Owned by AGCO Corporation (NYSE: AGCO); FY2023 revenue ~$14.4B. Meets gate (a) and (b) via parent.,AGCO's global agri-processing brand portfolio could use F1's reach to build cross-market grain-systems awareness.,,P18b
228,Harro Höfliger,harro.de,Germany,Pharma & medical-device packaging machinery,"1,300",1k-5k,adjacent,"Private, family-owned; est. group revenue ~€250M+ from pharma-packaging machinery exports",Harro Höfliger's packaging lines serve pharma and medtech customers with hospitality-led enterprise sales cycles.,,P18a
229,Haver & Boecker,haverboecker.com,Germany,"Bagging, filling & bulk-packaging machinery","2,700",1k-5k,adjacent,"Private, family-owned; group revenue est. ~€700M across packaging and wire-weaving divisions",Haver & Boecker's bagging/filling lines serve global food and industrial packaging customers.,,P18a
230,"Heat and Control, Inc.",heatandcontrol.com,USA,Snack food processing & packaging equipment,"2,000",1k-5k,adjacent,Private; est. revenue >$700M from global snack-food processing/packaging equipment sales,Heat and Control equips snack-food brands adjacent to F1's CPG sponsor base.,,P18a
231,Heidelberger Druckmaschinen,heidelberg.com,Germany,Packaging & label printing press machinery,"9,300+",5k-10k,adjacent,"Public (FRA:HDD); FY2023/24 revenue ~€2.2B, 9,300+ employees",Heidelberg presses print the packaging graphics for F1-sponsor brands — legacy German engineering-pride story.,yes,P18a
232,Hitachi Industrial Equipment Systems,hitachi-ies.co.jp,Japan,Industrial inkjet coding & marking systems,"3,000",1k-5k,adjacent,Wholly owned by Hitachi Ltd (TYO:6501); parent FY2023 revenue ~¥9.7 trillion (~$65B),Hitachi's coding systems mark packaging for CPG brands globally — parent-company scale funds enterprise relationship-building.,,P18a
233,Huhtamaki Oyj,huhtamaki.com,Finland,Food packaging manufacturing & machinery,"18,000+",10k+,adjacent,"Public (Helsinki: HUH1V); FY2023 revenue ~€3.9B, 18,000+ employees",Huhtamaki packages food-service brands active in sports sponsorship — Nordic engineering-quality angle.,,P18a
234,Husky Technologies,husky.co,Canada,Injection molding systems for PET preforms & packaging closures,"4,000",1k-5k,adjacent,"Owned by Platinum Equity (private equity); est. group revenue >$1B, 4,000+ employees",Husky molds the PET preforms and closures used by F1 beverage sponsors' bottling partners.,,P18a
235,International Paper,internationalpaper.com,USA,Packaging & corrugated converting machinery/systems,"38,000+",10k+,adjacent,"Public (NYSE:IP); FY2023 revenue ~$18.9B, 38,000+ employees",International Paper's packaging serves global CPG customers with hospitality-driven sponsorship budgets.,,P18a
236,Koenig & Bauer AG,koenig-bauer.com,Germany,Can/metal decorating & packaging printing machinery,"5,500+",5k-10k,adjacent,"Public (FRA:SKB); FY2023 revenue ~€1.3B, 5,500+ employees",Koenig & Bauer decorates beverage cans for F1-sponsor drink brands — direct production-line relationship.,yes,P18a
237,KraussMaffei Group,kraussmaffei.com,Germany,Blow-molding & injection-molding machinery for PET packaging,"5,000",1k-5k,adjacent,"Owned by Foxconn subsidiary (private); est. group revenue ~€1.5B, 5,000+ employees",KraussMaffei's PET blow-molding tech makes the bottles filled by F1 beverage sponsors.,,P18a
238,Loma Systems,loma.com,UK,Metal detection & X-ray inspection for food/pharma packaging,300,250-1k,adjacent,"Wholly owned by Illinois Tool Works (NYSE:ITW); parent FY2023 revenue ~$16.1B, 45,000+ employees",Loma's inspection systems verify packaged food products for global F1-sponsor CPG brands.,,P18a
239,LU-VE Group,luvegroup.com,Italy,Industrial Refrigeration (Adjacent),"~3,300",1k-5k,adjacent,Borsa Italiana-listed (LUVE); FY2023 revenue ~EUR480M. Meets gate (a) revenue.,Italian heat-exchanger/refrigeration group (incl. Guntner) with a natural home-market tie to F1's Italian teams.,,P18b
240,Marel hf,marel.com,Iceland,"Food processing machinery (meat, fish, poultry) with packaging integration","7,300+",5k-10k,adjacent,"Public (Nasdaq Iceland/Copenhagen: MAREL); FY2023 revenue ~€1.57B, 7,300+ employees",Marel's food-processing lines feed the supply chains of packaged-food brands in sports sponsorship.,,P18a
241,Matthews International,matw.com,USA,"Industrial marking, coding & product-identification systems","8,000+",5k-10k,adjacent,"Public (NASDAQ:MATW); FY2023 revenue ~$1.8B, 8,000+ employees",Matthews' marking systems identify packaging for CPG brands with existing sponsorship budgets.,,P18a
242,Mayekawa (Mycom),mayekawa.com,Japan,Industrial Refrigeration (Adjacent),"~3,300 (global)",1k-5k,adjacent,"Private, estimated group revenue ~$900M in industrial refrigeration. Meets gate (a) revenue (estimate).",Global cold-chain/industrial refrigeration group with Japan-market ties well-suited to an F1 Suzuka activation.,,P18b
243,Mondi Group,mondigroup.com,UK,Packaging materials & converting machinery,"22,000+",10k+,adjacent,"Public (LSE:MNDI); FY2023 revenue ~€7.0B, 22,000+ employees",Mondi's flexible packaging supplies European CPG brands adjacent to F1's sponsor base.,,P18a
244,Nissei ASB Machine Co.,nisseiasb.co.jp,Japan,Injection stretch-blow-molding machinery for PET bottles,"1,000",250-1k,adjacent,Private (Nissei Group); est. revenue >$200M from global PET packaging-machinery exports,Nissei ASB's blow-molding machines make PET bottles for F1 beverage sponsors' supply chains.,,P18a
245,"O-I Glass, Inc.",o-i.com,USA,Glass container manufacturing with in-house forming-machinery engineering,"24,000+",10k+,adjacent,"Public (NYSE:OI); FY2023 revenue ~$6.6B, 24,000+ employees",O-I's glass-forming engineering makes the bottles used by premium spirits/beverage F1 sponsors.,,P18a
246,"Okura Yusoki Co., Ltd.",okura-yusoki.co.jp,Japan,Robotic palletizing machinery,"1,900",1k-5k,adjacent,"Public (TYO:6403); FY2023 revenue ~¥42B (~$280M), 1,900+ employees",Okura's palletizing robots automate end-of-line packaging for global CPG exporters.,,P18a
247,Optima Packaging Group,optima-packaging.com,Germany,"Pharma, cosmetics & consumer-goods packaging machinery","2,700",1k-5k,adjacent,"Private, family-owned; est. group revenue >€600M from global packaging-machinery exports",Optima's filling/packaging lines serve pharma and consumer-goods majors with hospitality-oriented sales cycles.,,P18a
248,Satake Corporation,satake-group.com,Japan,Agricultural Processing (Adjacent),"~2,200 (global)",1k-5k,adjacent,Tokyo Stock Exchange-listed (6108); FY2023 revenue ~JPY52B (~$350M). Meets gate (a) revenue.,Rice/grain processing machinery leader diversifying its global brand beyond Asia via a marquee sports platform.,,P18b
249,Seiko Epson Corporation,epson.com,Japan,Industrial/commercial inkjet printing systems for labels & packaging,"74,000+",10k+,adjacent,Public (TYO:6724); FY2023 revenue ~¥1.4 trillion (~$9.5B),Epson's industrial print systems label packaging for global CPG brands — deep balance sheet for sponsorship-style B2B marketing.,yes,P18a
250,Shibuya Corporation,shibuya.co.jp,Japan,Glass ampoule/vial filling and pharma packaging machinery,"2,000",1k-5k,adjacent,"Public (TYO:6340); FY2023 revenue ~¥50B (~$340M), 2,000+ employees",Shibuya's pharma filling lines serve global drugmakers with premium B2B marketing budgets.,,P18a
251,Signode Industrial Group,signode.com,USA,"Strapping, protective & end-of-line packaging machinery","8,000+",5k-10k,adjacent,"Owned by Carlyle Group (private equity); est. revenue >$2B, 8,000+ employees",Signode's end-of-line packaging systems ship goods for F1-sponsor CPG brands globally.,,P18a
252,Silgan Holdings,silganholdings.com,USA,Metal/plastic packaging & closures with proprietary machinery,"14,000+",10k+,adjacent,"Public (NASDAQ:SLGN); FY2023 revenue ~$5.6B, 14,000+ employees",Silgan's closures and cans package food/beverage brands active in sports sponsorship.,,P18a
253,Smurfit WestRock,smurfitwestrock.com,Ireland,Corrugated & packaging machinery/converting systems,"100,000+",10k+,adjacent,"Public (NYSE:SW, formed 2024 merger); combined revenue >$30B",Smurfit WestRock's packaging supplies the shipping/retail-ready packs of F1-sponsor CPG brands.,,P18a
254,Sonoco Products,sonoco.com,USA,Packaging materials & machinery solutions,"21,000+",10k+,adjacent,"Public (NYSE:SON); FY2023 revenue ~$7.0B, 21,000+ employees",Sonoco's packaging systems serve global CPG brands with existing sports-sponsorship budgets.,,P18a
255,Stora Enso,storaenso.com,Finland,Renewable packaging materials & converting,"15,000+",10k+,adjacent,"Public (Helsinki: STERV); FY2023 revenue ~€8.9B, 15,000+ employees",Stora Enso's fiber-based packaging serves food/beverage brands targeted by F1 sponsorship sales.,,P18a
256,Tomra Systems ASA,tomra.com,Norway,Reverse vending & sorting technology for packaging circularity,"4,700+",1k-5k,adjacent,"Public (Oslo: TOM); FY2023 revenue ~NOK 10.9B (~$1.0B), 4,700+ employees",Tomra's recycling/sorting tech ties directly to F1 sponsors' packaging-sustainability commitments.,yes,P18a
257,Wenger Manufacturing,wenger.com,USA,Agricultural Processing (Adjacent),~700 (global),250-1k,adjacent,"Private, industry-estimated revenue in the $200-300M range across global extrusion operations. Meets gate (a) revenue (estimate).",Global extrusion-technology leader for pet food/aquafeed/food seeking brand differentiation in a consolidating category.,,P18b
258,Windmöller & Hölscher,wh.group,Germany,Flexible packaging printing & extrusion machinery,"2,700",1k-5k,adjacent,"Private, family-owned; est. group revenue ~€900M from global flexible-packaging machinery exports",W&H's film printing/extrusion lines produce flexible packaging for F1-sponsor snack/food brands.,,P18a
259,Winpak Ltd.,winpak.com,Canada,Packaging materials & machinery for food/beverage,"3,000",1k-5k,adjacent,"Public (TSX:WPK); FY2023 revenue ~CAD 1.25B, 3,000+ employees",Winpak's packaging serves North American food/beverage brands courted for sports sponsorship.,,P18a
260,Advansor A/S,advansor.eu,Denmark,CO2 industrial refrigeration systems,~300,250-1k,sentiment,Private; estimated revenue ~EUR100M. Below hard revenue gate — sentiment-tier inclusion on sustainability-forward refrigeration credibility.,Advansor's natural-refrigerant CO2 systems fit F1's sustainability-linked cold-chain sponsorship narrative.,,W27
261,Ave Technologies,avetechnologies.com,Italy,Filling machinery for cosmetics & personal care,~100,100-250,sentiment,"Private, estimated revenue in the $20-40M range from cosmetics/personal-care filling-line exports",Ave Technologies' filling lines serve the beauty/personal-care brands F1 teams already court through paddock hospitality.,,V18
262,Baker Perkins,bakerperkins.com,UK,Bakery & confectionery process machinery,~600,250-1k,sentiment,"Private, estimated revenue ~£100M ($130M) from global bakery/confectionery equipment exports",Baker Perkins' process lines feed bakery/confectionery brands adjacent to F1's CPG sponsor roster — UK engineering heritage.,,V18
263,Baldinger Bakery,baldingerbakery.com,USA,"Contract bakery manufacturing (buns, rolls, bagels) for foodservice",~220,100-250,sentiment,"Owned by C.H. Guenther & Son (Pritzker Private Capital-backed); Baldinger standalone revenue est. ~$16.6M, but parent scale credibly supports $3M+/yr sponsorship spend.","Baldinger's bakery supply relationships with major foodservice chains give it a credible, if smaller-scale, hospitality-led B2B sell backed by PE-owned parent capital.",,W27
264,Bertuzzi Food Processing,bertuzzi-food-processing.it,Italy,Fruit & vegetable processing machinery,~200,100-250,sentiment,"Private, estimated revenue ~€50-80M from global fruit/vegetable processing-equipment exports",Bertuzzi equips food-processing brands adjacent to F1's CPG sponsor base — Italian engineering-pride pitch.,,V18
265,BluePrint Automation,bpa-us.com,Netherlands,Robotic case packing & palletizing for food/beverage,~350,250-1k,sentiment,Owned by Bradman Lake Group (private equity-backed); estimated group revenue ~$100M+,BPA's robotic packers automate the end-of-line for F1-sponsor-adjacent food/beverage plants — a tech-forward automation story.,,V18
266,Cleanfix Reinigungssysteme AG,cleanfix.com,Switzerland,Industrial & commercial cleaning equipment,~250,250-1k,sentiment,Private; estimated revenue ~CHF60M. Below hard revenue gate — sentiment-tier inclusion on niche Swiss-engineering credibility.,Cleanfix's cleaning equipment fits a Swiss-precision-engineering hospitality/hygiene sponsorship narrative.,,W27
267,Columbia Machine,columbiamachine.com,USA,Palletizing & material-handling equipment,~500,250-1k,sentiment,"Private, estimated revenue ~$150M in palletizing-equipment exports",Columbia's palletizers automate end-of-line packaging for F1-sponsor-adjacent CPG brands.,,V18
268,Comac S.p.A,comac.it,Italy,Industrial floor-cleaning machinery,~250,250-1k,sentiment,Private; estimated revenue ~EUR80M. Below hard revenue gate — sentiment-tier inclusion on niche credibility.,Comac's cleaning machinery serves facility-hygiene customers adjacent to F1's paddock and hospitality operations.,,W27
269,Comecer S.p.A,comecer.com,Italy,Isolator & containment technology for pharma,~250,250-1k,sentiment,"Private, estimated revenue ~€60-80M from global pharma-containment technology exports",Comecer's isolators serve pharma manufacturers with the enterprise budgets F1 hospitality is built to reach.,,V18
270,Comexi Group,comexi.com,Spain,Flexographic & digital printing presses for flexible packaging,~700,250-1k,sentiment,"Private, family-owned; estimated revenue ~€200M from global flexo/digital press exports",Comexi's presses print the flexible packaging graphics for global snack/food brands — Spanish engineering story fits F1's European growth push.,,V18
271,Criveller Group,criveller.com,Canada,Winery & beverage processing equipment,~150,100-250,sentiment,"Private, estimated revenue ~$40-60M from winery/beverage equipment exports",Criveller equips wineries and beverage producers targeting the same luxury-hospitality audience F1 paddocks cultivate.,,V18
272,Douglas Machine,douglas-machine.com,USA,Packaging & case-forming machinery,~700,250-1k,sentiment,"Private, estimated revenue ~$150M+ in packaging-machinery exports",Douglas Machine equips CPG production lines for F1-sponsor-adjacent brands — US industrial scale for North American activation.,,V18
273,Fedegari Group,fedegari.com,Italy,Sterilization & pharma process equipment,~400,250-1k,sentiment,"Private, family-owned; estimated revenue ~€100M from global sterilization-equipment exports",Fedegari's sterilization systems serve pharma manufacturers targeting the C-suite audiences F1 hospitality reaches.,,V18
274,Fischbein LLC,fischbein.com,USA,Bag closing & sealing machinery,~150,100-250,sentiment,"Private, estimated revenue ~$30-50M in bag-closing equipment exports",Fischbein's bag-closing systems serve food/agri packaging lines for brands adjacent to F1's CPG sponsor base.,,V18
275,Franz Haas Waffelmaschinen,franzhaas.com,Austria,Wafer & biscuit processing machinery,~150,100-250,sentiment,"Private, family-owned; estimated revenue ~€50M from global wafer/biscuit-line exports",Franz Haas equips confectionery brands adjacent to F1's CPG sponsor base — Austrian engineering-pride pitch.,,V18
276,Freund-Vector Corporation,freund-vector.com,USA,"Granulation, coating & pharma process equipment",~200,100-250,sentiment,Private (JV between Freund Corp Japan and Vector Corp); estimated revenue ~$60-80M,Freund-Vector's process equipment serves pharma manufacturers with premium B2B hospitality budgets.,,V18
277,GAI S.p.A,gai-it.com,Italy,Wine bottling & packaging machinery,~200,100-250,sentiment,"Private, estimated revenue ~€50-70M from global wine-bottling equipment exports",GAI equips wineries targeting the same luxury-hospitality audience F1 paddocks cultivate.,,V18
278,Gruppo Bertolaso,bertolaso.eu,Italy,Beverage filling & labeling machinery,~200,100-250,sentiment,"Private, estimated revenue ~€50-70M from global beverage-machinery exports",Bertolaso's filling/labeling lines serve beverage brands adjacent to F1's CPG sponsor base.,,V18
279,IPC (Industrie Padane Costruzioni),ipcworldwide.com,Italy,Professional cleaning equipment for food & hospitality,~600,250-1k,sentiment,Private; estimated revenue ~EUR200M. Meets gate (a) revenue (estimate) — verify before outreach.,IPC's washdown equipment serves food-processing and hospitality customers — Italian engineering pride fits an F1 Monza activation.,,W27
280,Kaak Group,kaakgroup.com,Netherlands,Industrial bread & bun production systems,~600,250-1k,sentiment,"Private, family-owned; estimated revenue ~€150M from global bakery-systems exports",Kaak's bakery systems supply the bread/bun brands used by F1-sponsor-adjacent foodservice chains.,,V18
281,Korsch AG,korsch.com,Germany,Tablet press machinery for pharma manufacturing,~300,250-1k,sentiment,"Private, family-owned; estimated revenue ~€100M from global tablet-press exports",Korsch's presses feed pharma packaging lines for drugmakers with the marketing budgets F1 hospitality targets.,,V18
282,Lantech,lantech.com,USA,Stretch wrapping machinery (inventor of the category),~700,250-1k,sentiment,"Private, estimated revenue ~$200M in stretch-wrap machinery exports",Lantech invented stretch wrapping and equips the end-of-line for CPG brands adjacent to F1's sponsor base.,,V18
283,Leibinger,leibinger-group.com,Germany,Industrial inkjet & laser coding equipment,~300,250-1k,sentiment,"Private, family-owned; estimated revenue ~€80M in industrial coding/marking equipment",Leibinger's coders mark packaging on production lines for global CPG brands — a growth-stage story that could use F1 hospitality to reach enterprise buyers.,,V18
284,Marlen International,marlen.com,USA,Meat & food processing equipment,~150,100-250,sentiment,"Private, estimated revenue ~$40-60M in food-processing equipment",Marlen's processing equipment serves protein brands adjacent to F1's CPG sponsor base.,,V18
285,Martin Automatic,martinautomatic.com,USA,Splicing & tension-control equipment for converting/printing lines,~150,100-250,sentiment,"Private, estimated revenue ~$30-50M from global converting-equipment exports",Martin Automatic's splicers keep packaging-printing lines running for CPG brands adjacent to F1's sponsor base.,,V18
286,Nordmeccanica,nordmeccanica.com,Italy,Laminating & coating machinery for flexible packaging,~600,250-1k,sentiment,"Private, family-owned; estimated revenue ~$150-200M from global laminator exports",Nordmeccanica's laminators produce the flexible packaging structures used by snack/food brands courted by F1 hospitality.,,V18
